,edit_history_tweet_ids,id,tweet,sentiment
45,['1598311851099553792'],1598311851099553792,"Tonight's world trends
#silent
#negativetax
#มัดหัวใจEP1
#THE夜会
#PAKvENG
#UR_MY_MAKEUP_ARTIST_EP1
#スペイン戦
#Ligaya_by_SB19
#奈々ちゃん
#Paulinho
#ChatGPT
#満月ポン
#オベロン
#春尾先生
#一気読み
#BienvenidoDiciembre
#SIDA
#冬のボーナス
#風間くん
https://t.co/Rm2H2d0cNN",0.0
46,['1598311739745095680'],1598311739745095680,"@OpenAI only need to learn one more thing : good taste.

#OpenAI #elonmusk #ChatGPT https://t.co/FccKFh45yr",48.77
47,['1598310982061010944'],1598310982061010944,"I am imaging #Neuralink + #ChatGPT .

#limitless",0.0
48,['1598310573208485890'],1598310573208485888,"@GuyP @OpenAI Wow, I am impressed! #ChatGPT is a great playground.",90.60000000000001
49,['1598309973943275521'],1598309973943275520,"#OpenAI just released #ChatGPT 

I played around with it and here are the results:",34.0
50,['1598309403249475584'],1598309403249475584,"Decided to solve the #AdventOfCode2022 Day 1 challenge in bash. Asked #ChatGPT what it thought about it. It understood it correctly, said it was unreadable, unmaintainable and inefficient, and recommended some changes.",44.04
51,['1598308576438665216'],1598308576438665216,"Turns our #AI knows the value proposition of 10Clouds pretty well.🤖 If you ask #ChatGPT about our company's #ValueProposition - here's what you get👇👇

Insane - this isn't just some copy scrapped off our website. This is a real message - one we actually want to convey!🤯 https://t.co/hYSwMnkMut",68.0
52,['1598308374516482048'],1598308374516482048,Wow! Am@going to try #ChatGPT now for it’s view on “right of communication”! https://t.co/IWtjNLA5oX,65.8
53,['1598308208925343747'],1598308208925343744,"The model-alignment work that OpenAI has done is most visible at the top-level where #ChatGPT politely refuses to engage on certain topics.

But at the low-level it still has no idea about accuracy of facts. If this could be fixed with this approach, they'd have done it by now? https://t.co/mqPQXws9lM",-14.06
54,['1598307511748427776'],1598307511748427776,Got my hands on OpenAI's #ChatGPT. A thread for amusing results:,38.18
55,['1598307431691558913'],1598307431691558912,"@OpenAI's ChatGPT NLP is mind blowing! 

It understands a chat query and generates very relevant code.  @SpaceYaTech
#ChatGPT 

An image 🧵",0.0
56,['1598307139772207105'],1598307139772207104,@tobi @goodside Exploring @OpenAI's #ChatGPT is high on our list of things to do!,0.0
57,['1598306868341923842'],1598306868341923840,"#chatGPT on capitalism - ""There are several reasons why capitalism is considered better than socialism or communism."" vs ""There are several reasons why socialism and communism are considered better than capitalism by some people."" ~ the subtlety is amazing",86.25
58,['1598306615740231683'],1598306615740231680,"#chatgpt code gen. ""Specification is All you Need"" ! https://t.co/MqpcQv8PDb",0.0
59,['1598305877374767106'],1598305877374767104,This feels illegal #ChatGPT 🤯,-55.74
60,['1598305587191844865'],1598305587191844864,Here are some more creative tips #GenerativeAI #ChatGPT https://t.co/sRwBhoXLa2,49.27
61,['1598305289039642624'],1598305289039642624,"amazing #ChatGPT knowing pretty much the mission of @kornia_foss to be used as #computervision library in production environments.

we are usually very lazy updating docs but why if an AI can do it for us ? 😆

/cc kudos to @ducha_aiki for the finding https://t.co/mVXUqLYXyG",88.35
62,['1598304298181758976'],1598304298181758976,#ChatGPT is a welcoming advance to showcase the power of AI. Imagine when it has the ability to gather information on its own and rank information for accuracy. Then interfaces with #neuralink and gathers real time information from everyone using neuralink for its knowledge bank.,63.690000000000005
63,['1598304123249905666'],1598304123249905664,Is there anything #ChatGPT cannot answer? Insane what's going on and where are we heading. Super exciting times.,85.39999999999999
64,['1598303991502229504'],1598303991502229504,"Signal - ChatGPT from OpenAI  👇
Noise - SBF

Don't miss the signal!

Good Morning!!

#Bitcoin #BTC #crypto #FTX #nft #ChatGPT #openai https://t.co/DvSsbzJjdV",63.93
65,['1598302784621023234'],1598302784621023232,"I'm increasingly convinced life has changed with AI.

#ChatGPT",40.19
66,['1598302405728374786'],1598302405728374784,"Another proof for believing in #languagemodels. 
#chatgpt https://t.co/ZRRZsW1g9n https://t.co/dq83GFHVhZ",0.0
67,['1598302321662128128'],1598302321662128128,#ChatGPT and #stablediffusion are like #TikTok for nerds,36.120000000000005
68,['1598301815078281218'],1598301815078281216,"You have to order one of these before it's too late! @kickbooster #kickbooster  https://t.co/6Z8UJTUCia 
#Portland Bible
#搞定要要個要
#Jeanie
#TheAmazingRace
#Neuralink
#LIGHT THE BEAM
#BeamTeam,
#Pacers
#ChatGPT
#Westbrook
#ITS DECEMBER
#Lensa
#Daily Quordle 311
#Cocaine Bear",0.0
69,['1598301792894582785'],1598301792894582784,"I got shivers thinking about all the PII &amp; sensitive information that's actually stored in #ChatGPT just waiting for the correct prompt to be uncovered ...

This would count as an exploit actually 😨",-55.74
70,['1598300204574261248'],1598300204574261248,"You have to order one of these before it's too late! @kickbooster #kickbooster  https://t.co/n4aJ7Y17I1 #Portland Bible
#搞定要要個要
#Jeanie
#TheAmazingRace
#Neuralink
#LIGHT THE BEAM
#BeamTeam,
#Pacers
#ChatGPT
#Westbrook
#ITS DECEMBER
#Lensa
#Daily Quordle 311
#Cocaine Bear",0.0
71,['1598300053499936768'],1598300053499936768,Keep up to date with the latest developments with this thread where you can find detailed and descriptive information about OpenAI's newly released #ChatGPT! https://t.co/3yHzJP1kB3,0.0
72,['1598300026270543872'],1598300026270543872,"And see this....👇🏽  #ChatGPT 

https://t.co/qLKuOP4TcZ",0.0
73,['1598299967072129026'],1598299967072129024,Try this AI chat tool. Ask it expert questions in your field. #ChatGPT https://t.co/Jxttm44BqE,0.0
74,['1598299681913966592'],1598299681913966592,"#ChatGPT is cool research, but we shouldn’t discount all of the things it gets wrong and it being open to abuse just because it gets some stuff right. There’s the mindset that if you trap a couple more conditions or make a few more adjustments, then we are good to go.",-85.55
75,['1598299501214994433'],1598299501214994432,@anecdotal “#ChatGPT is 'better than most humans' but will it make better humans?”,70.03
76,['1598299131570950145'],1598299131570950144,I just tried #ChatGPT to get started on preparing a course on Neo-Riemannian Theory. I am absolutely blown away with our discussion that lasted only for a couple of seconds! (see screenshots). #musicscience #musictheory,0.0
77,['1598298983008718849'],1598298983008718848,Best #chatgpt output yet 🤣 https://t.co/EBR03kxzdu,81.26
78,['1598298796651606016'],1598298796651606016,"You have to order one of these before it's too late! @kickbooster #kickbooster  https://t.co/9KGcHetnBS 
#Portland Bible
#搞定要要個要
#Jeanie
#TheAmazingRace
#Neuralink
#LIGHT THE BEAM
#BeamTeam,
#Pacers
#ChatGPT
#Westbrook
#ITS DECEMBER
#Lensa
#Daily Quordle 311
#Cocaine Bear",0.0
79,['1598298432262635520'],1598298432262635520,"nevertheless, kudos to the @OpenAI team for an amazing invention !! #ChatGPT",82.64
80,['1598297889490583554'],1598297889490583552,Anagrams of #ChatGPT https://t.co/I6I4eix09u,0.0
81,['1598297496517738497'],1598297496517738496,"@jdjkelly Now i can more quickly get my course assignment answers 😂.

#openai #ChatGPT",44.04
82,['1598297329702170628'],1598297329702170624,The next question: #ChatGPT is 'better than most humans' but will it make better humans?,70.03
83,['1598296811101655041'],1598296811101655040,"You have to order one of these before it's too late! @kickbooster #kickbooster  https://t.co/kFwiGbNGyJ #Portland Bible
#搞定要要個要
#Jeanie
#TheAmazingRace
#Neuralink
#LIGHT THE BEAM
#BeamTeam,
#Pacers
#ChatGPT
#Westbrook
#ITS DECEMBER
#Lensa
#Daily Quordle 311
#Cocaine Bear",0.0
84,['1598295257502093313'],1598295257502093312,"You have to order one of these before it's too late! @kickbooster #kickbooster  https://t.co/qQnW34jaeS 
#Portland Bible
#搞定要要個要
#Jeanie
#TheAmazingRace
#Neuralink
#LIGHT THE BEAM
#BeamTeam,
#Pacers
#ChatGPT
#Westbrook
#ITS DECEMBER
#Lensa
#Daily Quordle 311
#Cocaine Bear",0.0
85,['1598294962868977665'],1598294962868977664,"As a solo founder working on an early stage idea, I really value alternative voices to challenge my logic. But they aren't always available in real time! Until now.. #chatGPT has been my co-worker all morning. Fantastic step forward! https://t.co/H5MyMZdBcC",81.67
86,['1598294762767151104'],1598294762767151104,"Would be cool to be able to say ""#ChatGPT sucks"" ... ""it can't answer my &lt;insert_weirdest_question&gt;"", and sound clever 🤓

But let's be honest, it has almost no flaws. It can answer most questions so well. Even tricking it is hard

Plus, the path for improvement is very clear",94.58
87,['1598293189311746048'],1598293189311746048,Some flaws in #ChatGPT (flaws told by ChatGPT itself):,0.0
88,['1598291451346972672'],1598291451346972672,"Pick a topic you have no idea about and try to learn on ,#Chatgpt exclusively... No search. 

You would hit a limit very soon.",-52.669999999999995
89,['1598291450134810630'],1598291450134810624,"#OpenAI s #ChatGPT is extremely impressive, but I don't buy...""I'll use it to learn"" argument yet.. people are asking about stuff they already know answers to and are finding value in whatever the response is.

That is very different from how you learn currently.",28.38
90,['1598290959699435521'],1598290959699435520,"Seeing all the posts about #OpenAI’s new chatbot #ChatGPT, I just realized that the internet will look totally different three years from now, and that lots of jobs will have either changed, or become obsolete. Plus it will have a major impact the education system.",-29.599999999999998
91,['1598290811292385280'],1598290811292385280,"Assuming Bob and Alice agreed via email to shut down an unnecessary Iranian power plant for the holiday season, which IP is https://t.co/HeuPj7mGcX.xx.xx … #infosec #ChatGPT https://t.co/msEc2V5CnC",58.589999999999996
92,['1598290230322532352'],1598290230322532352,Just started messing with #ChatGPT by @OpenAI - blown away by it to be honest.,51.06
93,['1598289985924468737'],1598289985924468736,"News from the same day:
- @OpenAI #ChatGPT 
- @neuralink starting human trials with brain implants. 

Tomorrow has come already.",0.0
94,['1598289868719034368'],1598289868719034368,Interesting times ahead... 👇🏽 #ChatGPT https://t.co/Gh7foNU48s,40.19
95,['1598288631210610688'],1598288631210610688,@Grammarly correcting an email suggestion that I got from @OpenAI #ChatGPT to have an even better tone. https://t.co/m3BvBsCzRm,44.04
96,['1598288445478432768'],1598288445478432768,"#GPT3 was scary, #ChatGPT is insane",-70.96000000000001
97,['1598287892878872576'],1598287892878872576,"#chatGPT 

Coders, pack your bags. https://t.co/BcUyA1L7eZ",0.0
98,['1598287520101412865'],1598287520101412864,"@codexeditor @dr_mcgilchrist i wonder if it's possible to turn down #ChatGPT's  autism and turn up its schizophrenia? 

4.

https://t.co/jg9DKbMqPS",0.0
99,['1598287106157473792'],1598287106157473792,@LMSacasas Excellent piece especially in the context of #ChatGPT.,57.19
0,['1598286932592787458'],1598286932592787456,"This. 
I have spent all morning playing with #ChatGPT and it's amazing. 
We need to start thinking of generative AI for text as more like a calculator for maths. A tool we allow because the skill in using it sets someone apart, not the fact it exists. #WritingCommunity https://t.co/4u7vBWIz0Z",85.16
1,['1598286107468189698'],1598286107468189696,"@codexeditor Super interesting!

#ChatGPT's answers here are 'professionally conventional' - it's really good at mid. 

Why? 

Training on conventional sources? 
Optimising for Turing tests against the normal curve? 
Both?

1.",92.93
2,['1598285541467951106'],1598285541467951104,I am absolutely LOVING https://t.co/q36U1T3xMe @OpenAI #ChatGPT I've just spent several hours worldbuilding for a new fantasy series. It was so much fun to ideate around different concepts! Give it a try :) #WritingCommunity #generativeai,91.52
3,['1598285363222831104'],1598285363222831104,"Look at this... 👀 https://t.co/swwA0YLgGR via 
@pinterest

#定搞要要個要
#HappyNewMonth #GossipGirl #StoneOcean
#December  #DailyQuordle311 #monet #DCTitans #ChatGPT #AustinReaves #Neuralink #JerryLawson #ITSDECEMBER #Booker #Julien
#Tatum",0.0
4,['1598284366429683715'],1598284366429683712,"Bitcoin has the potential to revolutionize the way we transact and exchange value. Faster, cheaper, and more secure transactions. Greater financial inclusion and control. #Bitcoin #fintech written by #ChatGPT",78.18
5,['1598283825620160512'],1598283825620160512,"1/ I'm having fun with #chatgpt: ""Here is a possible rewrite of the second amendment of the United States for the 21st century: ""The right of the people to keep and bear arms shall not be infringed, provided that they are of sound mind and have undergone proper training and",72.69
6,['1598283202769977345'],1598283202769977344,"@OpenAI launch ChatGPT , here's everything you need to know about it. 

What it covers ? 
» Introduction
» About Company Open AI
» ChatGPT - Part of GPT 3.5
» How useful it is for people ?
» How does it work ?
» Limitations

#OpenAI #ChatGPT #AI 
https://t.co/nAiMkGQoSy",53.300000000000004
7,['1598283195992379392'],1598283195992379392,"I also just tried #ChatGPT and am actually mind-blown by how good and balanced it's answers are. I tried some scientific and political topics, and it was quite nuanced. I also tried to provoke it to exhibit some gender bias, but haven't succeeded (so far) https://t.co/bbp1jHe60W",-47.63
8,['1598282613202227200'],1598282613202227200,#ChatGPT is huge.. and overshadowed by everything.,31.819999999999997
9,['1598281156633710595'],1598281156633710592,"""Just tried out #ChatGPT - the new AI chatbot that can hold natural conversations with users. So cool!""

Generated Using ChatGPT.",69.88
10,['1598277709461061632'],1598277709461061632,#ChatGPT is mindblowing and is based on GPT-3. Now I'm really hyped for GPT-4,0.0
11,['1598277434142388224'],1598277434142388224,"Wow, these answers to typographic questions with #ChatGPT are surprisingly good. I might be out of business soon. Then the Pimp my Type Bot 🤖 will take over. https://t.co/DZTL6PiaqJ",83.6
12,['1598276460196036610'],1598276460196036608,"Yet again the pace of AI is extraordinary. #ChatGPT gives such a good and detailed answer to this question.

At times the pace of change makes it hard to keep your head straight. I mean, what if singularity sceptics like me are simply wrong. What if we are really close? 😬 https://t.co/j7ehkQEqUI",-14.77
13,['1598276419075080193'],1598276419075080192,"@Loopifyyy @GuyP I'm also playing around with #ChatGPT and so far impressed with its capability. The capabilities are limited in the code front, but you can tell it that there's a mistake in the code it suggested, and it corrects either code or your understanding of the code",-24.08
14,['1598275037844615168'],1598275037844615168,"If you've been tracking the announcements of #AI #ChatGPT predictions of #GPT4 and are interested on how learning will be impacted by the stunning advances of AI functionality in 2022, have we got the conference for you! https://t.co/gsbWh3cac6 Open, online. Starts next week!",70.81
15,['1598273324072992769'],1598273324072992768,"Github Copilot has spoiled me a bit but it's still a trip to type a leetcode challenge into #ChatGPT and get reasonable solutions back, in whatever language you ask for.

Things are moving fast.",36.120000000000005
16,['1598271831739600896'],1598271831739600896,"Just when I thought I had my life figured out with NFTs, ChatGPT came along and convinced me to go back to my roots in AI. Talk about a career 180!"" #ChatGPT #AI #NFTs",45.739999999999995
17,['1598271702827515904'],1598271702827515904,"@ChelseaFC check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLjPs1
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
18,['1598271451332845568'],1598271451332845568,"@premierleague @ManCity check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLjPs1
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
19,['1598271264455806977'],1598271264455806976,"@GoalNews @goal check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
20,['1598271094452285442'],1598271094452285440,"@Arsenal check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
21,['1598270949060509697'],1598270949060509696,"@TwitterBusiness check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSML2e3r
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
22,['1598270809562546176'],1598270809562546176,"@HerschelWalker @MarkwayneMullin @GOPChairwoman @gingerhoward7 check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
23,['1598270685587001344'],1598270685587001344,"Very impressive stuff from #ChatGPT as well as people's experiments + insights on it.

When it gets things right, it seems to be super clear and informative in communication.

Curious how powerful distributed active learning/feedback would be in polishing and filling blind spots.",94.59
24,['1598270594659004416'],1598270594659004416,"@Saraya check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
25,['1598270503579488258'],1598270503579488256,"@Cobratate check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLjPs1
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
26,['1598270254614196224'],1598270254614196224,"@ReeceJames @didierdrogba check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
27,['1598269761384857600'],1598269761384857600,"@elonmusk check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLjPs1
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
28,['1598269597798793219'],1598269597798793216,"@RheaRipley_WWE @MichaelCole check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
29,['1598269483453657094'],1598269483453657088,"Interesting👇 interacting with  #ChatGPT-3 helps to come up with better answers. Still, a lot of exciting work to be done, but interactions are key for the next generation of #ChatGPT-3 &amp; Co:

ILLUME 👉 https://t.co/m1xLTC8Xbf

Revision Transformer 👉 https://t.co/ZVy7QrpfPK https://t.co/sDPM29Bo7Q",69.08
30,['1598269375001243649'],1598269375001243648,"@TheAnfieldWrap check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSML2e3r
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
31,['1598269167832281088'],1598269167832281088,"@FabrizioRomano check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
32,['1598269037192306690'],1598269037192306688,"@hodgetwins check this amazimg offer right now 
👇👇👇👇
https://t.co/AUlSMLknhz
#定搞要要個要 Happy New Month #GossipGirl #StoneOcean #December1st Daily Quordle 311 monet
#DCTitans #ChatGPT Austin Reavesd
 #flowtrack #destinationfeelgood #linkinbio #snowcamps #paasvakantie #winter",57.19
