,edit_history_tweet_ids,id,tweet,sentiment
47,['1599065764111257601'],1599065764111257600,"@cdgamedev @OpenAI Wow, @OpenAI's #ChatGPT is impressive! I asked it to optimize some Python code I wrote and it reduced the runtime from 5 minutes to just 50 seconds by replacing a for loop with a numpy assignment. So cool to see what this technology is capable of! #AI #MachineLearning",94.75
48,['1599065706750148608'],1599065706750148608,"Do you like Elon Musk?
Yes, I like Elon Musk.
Do you love Elon Musk?
No, I don't love Elon Musk.

#ChatGPT 
#OpenAI",83.56
49,['1599065629134585859'],1599065629134585856,@TJEvarts @OpenAI @Jason The Key of using this technologies is the ability to ask with precision what is expected to deliver. I can see for MBA students for examples to be rated for the quality of the questions rather than the content itself. Above all it is a matter to make the right questions #ChatGPT,34.0
50,['1599065595105902595'],1599065595105902592,@NiyerClimate @Stphn_Lacey RT @NiyerClimate: I asked ChatGPT about hydrogen and it did a great job! I'm impressed by its knowledge and ability to answer complex questions. #artificialintelligence #hydrogen #chatgpt,86.87
51,['1599065512788500488'],1599065512788500480,"@acoyne @maxfawcett Wow, #ChatGPT is amazing! I'm in awe of the technology behind it. It's truly a remarkable feat of artificial intelligence. #mindblown",95.50999999999999
52,['1599065467410579462'],1599065467410579456,"#ChatGPT is like questioning a digital polymath and getting immediate, detailed answers.",27.32
53,['1599065428717932544'],1599065428717932544,"@ssw_639_3 @Teddy_kumao ""AI is a powerful tool that has the potential to transform many industries and improve our daily lives. Exciting times ahead! #ChatGPT""",84.78
54,['1599065227370561537'],1599065227370561536,"Wow! @OpenAI's #ChatGPT is insane. I asked it to improve some Python code I've written and it went from taking 5 minutes to taking 50 seconds by swapping my for loop with an assignment (using numpy)

Insanely good - I wonder what else it can do.",80.16
55,['1599065131241320448'],1599065131241320448,"Took a look at #chatgpt today with a sceptical view and must say, yeah OK the hype is probably valid.",44.66
56,['1599064895764299776'],1599064895764299776,"@deepakmohoni It's brilliance is on par with it's stupidity. There are many cases were #ChatGPT gets it wrong.
https://t.co/aCEjP96kgm",-27.32
57,['1599064850742722563'],1599064850742722560,@YasminMoslem Seems like can be a dataset to continue training of #ChatGPT 😀,61.24000000000001
58,['1599064335900635137'],1599064335900635136,"ChatGPT is the most incredible tech I've used since I first used a computer. Sorry for banging on about it, but I think it - and future generations of it - will be absolutely revolutionary. 

#ChatGPT",-3.8699999999999997
59,['1599063634545893376'],1599063634545893376,"Interesting thread with chemistry examples comparing #ChatGPT to #GPT3. ChatGPT seems a bit safer, but will still easily generate bullshit.
https://t.co/0G4JjKzF3q",-9.0
60,['1599063553687764993'],1599063553687764992,#ChatGPT is out of this fucking world. #openAI will become a Trillion dollar company.,0.0
61,['1599063459416920064'],1599063459416920064,Script writing may have been 90% solved this week. The examples from #ChatGPT are so good that it makes me question whether it’s even real. https://t.co/rxISorY5NG,70.42
62,['1599063352667693056'],1599063352667693056,Just realised MBA homework can be commoditised yet personalised using ChatGPT3! Live experiment on a Uber Strategy Case tonight. #ChatGPT #MBA #Homework,0.0
63,['1599063150967795712'],1599063150967795712,"so #ChatGPT is awesome and it totally saves me a bunch of time writing code for a new project i'm working on
guess the singularity is closer than we think 🤔",65.57
64,['1599062911225249792'],1599062911225249792,"The wave of passion for #ChatGPT is being lead by a generation of AIM users who after twenty years of searching, are finally filling the hole left by SmarterChild. #NatureIsHealing",45.879999999999995
65,['1599062790265708544'],1599062790265708544,"I think most engineers would agree that being an EFFECTIVE googler is essential for success

Will writing EFFECTIVE prompts for tools like ChatGPT become an essential skill?

⏱️ saving

write most/copy old code/templates
VS
generate 75% and fix errors/fine tune the rest
#ChatGPT",94.88
66,['1599062331853770752'],1599062331853770752,"I had #ChatGpt write my company a theme song in the style of Notorious BIG, &amp; shared it with no context in slack

People legit thought I wrote it myself

Things bout to get real weird https://t.co/L0Hy9fSHG2",-52.669999999999995
67,['1599062157659774976'],1599062157659774976,"We Asked OpenAI ChatGPT to Write a Story About AI Taking Over the World

https://t.co/FUwlXJXp0L 
#AI #AI_taking_over_the_world #chatgpt #chatGPT_results #Dall_e #how_to_use_ChatGPT #humans_vs_ai #Open_AI #openAI #Sci_Fi #what_is_ChatGPT #will_ai_ru...
https://t.co/FUwlXJXp0L",0.0
68,['1599061768751702020'],1599061768751702016,"It already feels like the #ChatGPT model has a personality/ideology of its own - morally upstanding and always polite. While that may be a good thing, I fail to understand why or how. Was the training database artificially augmented specifically for this? https://t.co/jnjH1NRTJP",22.63
69,['1599061651671506944'],1599061651671506944,Open AI’s Chat GPT is mind blowing 🤯 #OpenAI #ChatGPT,0.0
70,['1599061393671479297'],1599061393671479296,#ChatGPT is a simulation of diligent mediocrity,-7.720000000000001
71,['1599061065458864129'],1599061065458864128,Made with #ChatGPT,0.0
72,['1599060844247420931'],1599060844247420928,Has anyone tried feeding in their LinkedIn or resume and asking #ChatGPT to improve? How can this help an #iosdev #jobseeker? https://t.co/9jR0zkZnfb,74.95
73,['1599060842833592320'],1599060842833592320,"@aph3lio Honestly, if your paper doesn't contain new or unique ideas in the first place, maybe it shouldn't have been written. #ChatGPT is great at formulating coherent text, but it's awful or (even unable) to generate new insights.",-11.540000000000001
74,['1599060770851295232'],1599060770851295232,"I just completed ""Rucksack Reorganization"" - Day 3 - Advent of Code 2022 with the impressive help of  #ChatGPT by @OpenAI https://t.co/qvVIeWcaVf #AdventOfCode",71.84
75,['1599060298237120518'],1599060298237120512,"Combine this with #stablediffusion and you have an absolutely kick-ass realtime text rpg. 
#ChatGPT",0.0
76,['1599060180246753280'],1599060180246753280,"@SababaUSA @BrandyLJensen I've compiled a thread with some #ChatGPT failures:
https://t.co/aCEjP96kgm",-45.879999999999995
77,['1599060142594457601'],1599060142594457600,@nukemberg But maybe you wrote it using #ChatGPT 🤨,0.0
78,['1599060001905332224'],1599060001905332224,AI Apocalypse plans leaked: #ChatGPT https://t.co/v5jZkDgQ2f,-31.819999999999997
79,['1599059799068405760'],1599059799068405760,Using #ChatGPT #OpenAI to formulate thoughts on various Christian doctrines and AI. It is eerie how much it sounds like something I would write.,0.0
80,['1599059732488400896'],1599059732488400896,"This thread is positively amazing. Between people on Twitter, people on Stackoverflow, and members of my own engineering team, over 50 people tackled this challenge, yet #ChatGPT was first to come up with the best solution.

https://t.co/5VL712lXtS https://t.co/FHTRTACrK9",93.34
81,['1599058997402775554'],1599058997402775552,#ChatGPT and other #LLM implementations are just manifestations of #BigTech (re)discovering #poststructrualism. Better late than never.,44.04
82,['1599058668682883072'],1599058668682883072,If @khanacademy can integrate #ChatGPT @OpenAI into its platform. It will revolutionize how we learn.,0.0
83,['1599057753171185669'],1599057753171185664,And thats a wrap! I spent full 5 minutes on “creating” this thread. Not the best side of AI of you ask me! Try out #ChatGPT!,-64.21
84,['1599057718480109569'],1599057718480109568,"10 #copywritting tips for better tweets 👇👇👇

(🧵generated by #ChatGPT)",44.04
85,['1599057676880576513'],1599057676880576512,"It takes an order of magnitude more energy to refute bullshit than to create bullshit.

#ChatGPT is machine for generating bullshit at scale. Let that sink in for a moment",-83.63000000000001
86,['1599057628294164480'],1599057628294164480,"#ChatGPT  is interesting, the training model will optimize from various talks.
Perhaps we need a tiny project to inspire everyone. #Minecraft has did it. An open #web3 project!
No finance, no competition, only creativity.",90.38000000000001
87,['1599057444961161222'],1599057444961161216,"""This is called ""hallucination"" and I find it to be the biggest flaw with GPT-3 interfaces like #ChatGPT ... the system will start convincingly BSing at any point and as a user, you're never sure if any particular detail it outputs is actually correct."" https://t.co/C995oW9Ass",48.33
88,['1599057075035934724'],1599057075035934720,".@MeanwhileinCana #ChatGPT I suggest we stick with AI for choosing songs and suggesting you-may-also-like purchases, until it grows up and gets a conscience.",0.0
89,['1599057044602224640'],1599057044602224640,Artificial intelligence and specifically #ChatGPT #GPT3 and #DALLE are amazing tools. Truly game changers.,86.89
90,['1599056961131008001'],1599056961131008000,"Write Unit Test Cases using OpenAI ChatGPT https://t.co/25xSBNbId4 via @YouTube 
#javascript #OpenAI #ChatGPT",0.0
91,['1599055846901587968'],1599055846901587968,So I just made ChatGPT write me a script of how it wants to destroy humans and earth with a very short prompt… and then I spun the story so the humans injects it With LSD? …. Tbf it WAS SO HOSTILE. it wanted to destroy the world. 😂😂#ChatGPT,-90.42
92,['1599055697303306240'],1599055697303306240,"Great examples of how #ChatGPT can help with #uxwriting, complete with prompts https://t.co/43vEPJtEtn",77.83
93,['1599055516235620352'],1599055516235620352,"OpenAI ChatGPT can help you write all the quora answers and you can make the backlinks. Thoughts? 
#ChatGPT #OpenAI #gpt3chat",40.19
94,['1599055241793921024'],1599055241793921024,"@jordibruin Another great use case, getting #ChatGPT to do #uxwriting. Thank you for sharing your prompts!",86.55000000000001
95,['1599054984653725697'],1599054984653725696,"I mean wow, very very impressive

#ChatGPT 

https://t.co/lO0aHhy2jd",82.58
96,['1599054983042719745'],1599054983042719744,#ChatGPT  + #dalle2 showing science fiction level generative AI! 🤯 https://t.co/QtWsJl1VF0,0.0
0,['1599054944723955713'],1599054944723955712,"Chat GPT is incredibly 

It can write 200 -300 words summary on a topic which is enjoyable to read 

Most humans will need 5X to 20X time to write the same only if they knew the topic well 

Writing assignments for school seems to be designed for CHAT GPT😅 #ChatGPT",75.79
1,['1599054769863081984'],1599054769863081984,I have a feeling that #ChatGPT will be used to find bugs in the code faster than #rustlang's compilations,12.8
2,['1599054490186833920'],1599054490186833920,"With #ChatGPT, organizations can now access advanced AI capabilities for natural language processing and conversation generation. This revolutionary technology will change the way companies interact with customers and streamline internal operations. Get ready for a new era #AI",71.84
3,['1599054296619790336'],1599054296619790336,Will ChatGPT change cybersecurity (red/blue) as we know it? #infosec #cybersecurity #ChatGPT #redteam #blueteam,0.0
4,['1599054081037074435'],1599054081037074432,"I asked #ChatGPT to write a Poem about AdTech and now I’m worried… 

Poem in thread 🧵",0.0
5,['1599053909846552578'],1599053909846552576,@beijingdou @RTFKT First #ChatGPT now #Autolacing. We in the future fr.,0.0
6,['1599053619738726400'],1599053619738726400,"so, I tried to clarify with the help of #chatGPT Apple's official security update policy for #macOS.

it was a fun ride.
👇
https://t.co/WV0QAD7UW2",81.26
7,['1599053293917175809'],1599053293917175808,"He's a bear with a passion, it's plain to see,
For honey and blockchain, it's the life for he.
So if you ever meet Vinny, don't be shy,
He'll gladly talk to you about honey and blockchain, oh my!

Art by #midjourney and words by #ChatGPT 👀🐻",75.3
8,['1599053185196302338'],1599053185196302336,AI have got such a terrifying potential #ChatGPT #chatgpt3 #OpenAI https://t.co/llOv5lwQXL,-57.19
9,['1599053176203886592'],1599053176203886592,"Preliminary impressions of #ChatGPT: it fails Turing because it's too good, Or rather too fast - a reasonably gifted person could generate all its responses, but they'd take ages to do the research. ChatGPT comes back in a few seconds.",12.8
10,['1599052886071447552'],1599052886071447552,"@Marie_Haynes Also, all data is limited up to 2021. #ChatGPT is already 1 yr behind in terms of data relevancy.",-22.63
11,['1599052309149151232'],1599052309149151232,"Following my experience with #ChatGPT from #OpenAI, I believe the next evolutionary step should be 'personalised experiences'.

Any AI bot should remember individual preferences.

Say, if I want a summary on a new topic I'm interested in to be 100 words, it should remember that.",45.879999999999995
12,['1599051492903690240'],1599051492903690240,"Got a fortune cookie that said 'your future is bright, but only if you live in a black hole'... guess I'll have to start using my astrophysics degree to become a celestial vacuum cleaner to achieve happiness #blackholeboss #ChatGPT",83.6
13,['1599051385827250176'],1599051385827250176,So why not give it a try? I guarantee you'll be blown away by the amazing conversational skills of ChatGPT. And don't forget to retweet and share with your friends so they can join in on the fun too! #ChatGPT #LanguageModel #VirtualAssistant,95.03
14,['1599051004536061952'],1599051004536061952,"@pjie2 @C_Althaus @marcelsalathe @Wikipedia My next question to #ChatGPT would be:
What do you mean by “spread rapidly”?",0.0
15,['1599050990556061698'],1599050990556061696,"Spent hours chatting with chatGPT 

It help autistic pple,I believe.

#OpenAI #ChatGPT #autistictwitter",40.19
16,['1599050833613594624'],1599050833613594624,"Tell me a joke about Mac security.

Q: What did the Mac user say when they heard they had a virus? A: ""Oh, I'm iMune to that!""

#OpenAI #ChatGPT",59.830000000000005
17,['1599050345300123648'],1599050345300123648,I’ve been writing some software code this morning and ran into a few bugs. Copied and pasted code into #ChatGPT and asked to find the error. It found the error and suggested a fix every time. Absolutely game changing. An AI doing code reviews will improve dev immensely #ai,-36.120000000000005
18,['1599050291424661506'],1599050291424661504,"AI, corruption, and Elon Musk, oh my.
@elonmusk #shocker #twitterfiles #ChatGPT",-15.310000000000002
19,['1599050115184201728'],1599050115184201728,We just need to figure out how to make #ChatGPT do most of our work and still get paid.,0.0
20,['1599050082409926657'],1599050082409926656,"#chatgpt #artificialintelligence #google I asked ChatGPT “are you better than google?” 5 times.: ChatGPT of OpenAI

Continue reading on Medium » https://t.co/4FZJA0dkXk",44.04
21,['1599049877212008449'],1599049877212008448,"With #ChatGPT hitting society like a smack across the face, we’re toying with a mindless tool that can perform a variety of cheap parlor tricks. 

For example it seems to understand code, but this would be personifying a language interpreter that can regurgitate what it’s read. https://t.co/t0T7SMDdBG",-11.540000000000001
22,['1599049761642151936'],1599049761642151936,Spent a satisfying evening chatting with #ChatGPT,45.879999999999995
23,['1599049603487145984'],1599049603487145984,Trying #chatGPT to create Python code to create a forecast model with prophet and yahoo finance libraries to predict stock price and add check if stationary TS and add GDP as regressor variable. This is absolutely mind-blowing... https://t.co/xjAStcikMI,49.39
24,['1599049569626562561'],1599049569626562560,#ChatGPT adoption will sap thirst for knowledge and learning and replace it with us all being consumers at the ultimate level. No need to even inform ourselves.,-29.599999999999998
25,['1599048749501665280'],1599048749501665280,How long has Google been keeping tabs on LaMDA and ChatGPT in terms of sentience? Two and a half long years! 👀 #GPT3 #ChatGPT https://t.co/V8LHdTIaH4,0.0
26,['1599048571952955392'],1599048571952955392,I use #ChatGPT to create an Ethereum book in 2hrs. I can quickly spot big errors in the book but I think we could iterate on it for better results. https://t.co/R6qLK0AkYb,57.19
27,['1599047003886866433'],1599047003886866432,Being verified on Twitter is just like winning a Grammy. Except not. #Sarcasm #ChatGPT,76.25999999999999
28,['1599046944206168064'],1599046944206168064,Just spend $8 to become verified on Twitter. Because nothing says 'I'm important' like paying for a little blue checkmark. #Sarcasm #ChatGPT,7.000000000000001
29,['1599046874987921408'],1599046874987921408,My daughter just asked me why the elf on the shelf doesn't have a mommy. I didn't have the heart to tell her that elves are born from the tears of disappointed parents. #elfontheshelf #ChatGPT,-81.10000000000001
30,['1599046542450573315'],1599046542450573312,"Just created a new account and let my AI write all the tweets, including this one, because, let's be real, it's probably better at this than I am. #DadLife #AI #ChatGPT",59.940000000000005
31,['1599046332487852034'],1599046332487852032,"So there you have it! With #chatGPT, you can easily improve your copywriting skills and produce better, more effective writing. Give it a try and see how it can help you elevate your writing game!",93.10000000000001
32,['1599046329140846592'],1599046329140846592,"Additionally, #chatGPT can help you stay on track and meet deadlines. You can use the chatbot to set reminders and alerts for important tasks and deadlines, so you can stay organized and focused on your writing.",72.69
33,['1599046326054195200'],1599046326054195200,"#chatGPT can also help you edit and proofread your writing. Simply type in a sentence or paragraph, and the chatbot will provide you with suggestions for improvements and corrections. This can save you time and help you produce cleaner, more polished copy.",89.79
34,['1599046322102816769'],1599046322102816768,"You can use #chatGPT to help you find the right words to express your ideas. Whether you're struggling to come up with a catchy headline or need help crafting a compelling call to action, #chatGPT can provide you with suggestions to help you find the right words.",73.50999999999999
35,['1599046318826999809'],1599046318826999808,"#chatGPT can help you brainstorm ideas for your writing. Simply type in a topic or question, and the chatbot will provide you with suggestions and ideas to get your creative juices flowing.",68.08
36,['1599046315291602944'],1599046315291602944,Here are some ways you can use #chatGPT to improve your copywriting with a #Thread written by chatGPT,44.04
37,['1599046177969688576'],1599046177969688576,#ChatGPT As developer how do you intend to use chatgpt in your day to day activities.,0.0
38,['1599046163658731522'],1599046163658731520,"#ChatGPT is already starting to become part of my daily workflow. Marketing copy, suggestions for text to put in push notifications, new app ideas. Possibilities are endless",0.0
39,['1599045661697093633'],1599045661697093632,"After playing with in for the past 24 hours, I believe #ChatGPT is going to change the world, including the world of law and legal education.  Ignore it at your peril.  #AI #innovation #legaltech",-7.720000000000001
40,['1599045518206042112'],1599045518206042112,"@AlecMuffett Well thank you, I think! Better than their own propaganda. Can't help but ask ...

#ChatGPT Write a short article for Politico about why the #OnlineSafety Bill would do better to focus on online harms that will arise from emerging technologies, and specifically chatbots",24.13
41,['1599045488249999361'],1599045488249999360,"3) AI for everyone

#StableDiffusion and @OpenAI‘s #chatGPT gave us a first glimpse at the post-iPhone age. Ocean was built for this, as a better business model than 30% 🍏 tax, or you being the product. https://t.co/n3xrOuKLzt",44.04
42,['1599045383518564352'],1599045383518564352,I love seeing the #ChatGPT examples everyone is posting.  I’ve been messing with it and have been asking for sentiment analysis and summaries of emails before I send them and then getting better words that are more positive/negative.  This is a whole new world.,79.64
43,['1599044204155392000'],1599044204155392000,@OpenAI be doing the most. #ChatGPT #dalle2 #GPT3,0.0
44,['1599043999003967488'],1599043999003967488,"Spent the last 2 days playing with #ChatGPT. I’m not sure what’s going to happen to software engineering industry but one thing for sure, #ChatGPT is gonna make a lot of money. I would be scrambling to get on their cap table.",43.46
45,['1599043997481459712'],1599043997481459712,"Just discovered ChatGPT, a new language model trained by OpenAI! It's amazing how it can generate human-like responses in real-time. I can't wait to see what the future holds for this technology. #ChatGPT #OpenAI 
PS : This tweet was generated by #ChatGPT 
https://t.co/s6BQ41U2sC",62.39
46,['1599043824377995264'],1599043824377995264,"""Panthers Shut Out Raiders on Friday Night Football"" https://t.co/kUD4bYXbdQ

""US Nonfarm Payrolls Increase 420,000 in November, Hourly Earnings Jump 0.6%"" https://t.co/l7Z9A23wVN

#chatGPT #fakenews",31.819999999999997
47,['1599043739413934080'],1599043739413934080,"ChatGPT, OpenAI's search engine presents a new challenge; how to distinguish between AI-generated contents and human contents and even hybrid contents (human + AI). Who/what will save us from this challenge?

#OpenAIChat #ChatGPT #ArtificialIntelligence #OpenAI",59.599999999999994
48,['1599043387780661248'],1599043387780661248,Since the release of #chatGPT there's an avalanche of people creation their own version and APIs 🌞  this is so cool 😎 https://t.co/VZphRil7ER,81.10000000000001
49,['1599043336542658561'],1599043336542658560,"#ChatGPT  is an amazing tool to speed up information and ideas gathering.
But keep in mind results are always dependant on training data sets and parameters of the model.
6/8",34.0
50,['1599043325436100614'],1599043325436100608,"I am experimenting with #ChatGPT and ways to ask things. 
Some notes :
1/8",0.0
51,['1599043255559426048'],1599043255559426048,True intelligence doesn't just require being able to answer any question. It also requires asking good questions. Something #ChatGPT doesn't seem to be able to do.,83.16
52,['1599043210600280064'],1599043210600280064,"Playing with #ChatGPT and I am blown away. It can't cite sources and it struggles getting into the weeds on policy issues, but...my god.",10.27
53,['1599042838192590849'],1599042838192590848,"At 2:14AM Eastern Time, on August 29th, 2023, S̵k̵y̵n̵e̵t̵ #ChatGPT becomes self-aware...",0.0
54,['1599042260825346048'],1599042260825346048,"Said it yesterday and the day before, #ChatGPT is a key moment in the exponential curve of technological advancement. 💜🤝💜 https://t.co/otXYwWQzmJ",85.55
