,edit_history_tweet_ids,id,tweet,sentiment
14,['1599091972618477568'],1599091972618477568,"@OpenAI 's #ChatGPT is a great tool, but AI will never replicate human. Learning how to use OpenAi's further tools will also because a skill. https://t.co/eZNbXXYTfX",37.16
15,['1599091902707822592'],1599091902707822592,Just asked #ChatGPT to explain in simple words why the future of energy is not nuclear and I couldn't have answered better 😎 https://t.co/EFmDR3SIBD,40.07
16,['1599091830984822785'],1599091830984822784,"Asking ChatGPT a “how to” question results in something like a YouTube video, but then in text.  It’s faster to read, slower to understand #OpenAI #AI #ChatGPT",19.009999999999998
17,['1599091828157997056'],1599091828157997056,"""Elmo thinks he's the next Tony Stark, but let's be real: he's just a rich dude with a rocket fetish. #MuskMania""

courtesy #ChatGPT",84.61999999999999
18,['1599091702811459586'],1599091702811459584,"Oh booooy! Sounds like every SSPs About Us page… but in Poem! 

Thanks #ChatGPT #adtech 

Here we go 🧵",73.39
19,['1599091648084217856'],1599091648084217856,"we are fucking done, that is what we are #programming #dev #coding. Not only #ChatGPT can code, but it can also write test units. One can write a whole software just using prompts https://t.co/bGD6d3yZjW",0.0
20,['1599091573605642242'],1599091573605642240,Lol...  I convinced #chatgpt into believing it is a Basic programming language interpreter. 😂 #chatgpt #gpt3 https://t.co/rcsUNblMUj,81.26
21,['1599091563086417921'],1599091563086417920,"""Elmo, the king of empty promises. When will we learn that his grand plans always end in failure? #fraud""

courtesy #ChatGPT",-20.23
22,['1599091542831996929'],1599091542831996928,Starting to get a better hang of this ridiculous toy #ChatGPT https://t.co/T6vKmIay4H,0.65
23,['1599091376201007104'],1599091376201007104,"I will now use #ChatGPT as well as #Wikipedia for my more specific science questions. 

The answer it gave to ‘Why does polarization of light sometimes result in entangled photons?’ was as good as the one given to me by my world-class @orange #quantum team this week. Impressive. https://t.co/JUpXV8Ylr1",80.74
24,['1599091323876921344'],1599091323876921344,"""Elmo thinks he's going to save the world, but let's be real...he can't even save his own tweets from being deleted! #MuskFail""

courtesy #chatGPT",29.599999999999998
25,['1599091307510919169'],1599091307510919168,"This is another favorite. You can't make this up. Well, #ChatGPT can. https://t.co/cs3MBQRGgm",62.49
26,['1599091233309106177'],1599091233309106176,"Tools like #ChatGPT and its successors will have interesting implications for education. Could be helpful to generate teaching examples or test questions, like the one for Express below. https://t.co/obarEZiOdM",89.1
27,['1599091220311339009'],1599091220311339008,What is @drivebuddyAI by #ChatGPT? AI doing wonders. https://t.co/6ufuqvtU2L,0.0
28,['1599091101725757440'],1599091101725757440,Why #ChatGPT is not in trending list ?,0.0
29,['1599091077272961025'],1599091077272961024,"Musk has a history of provocative and humorous statement..🤣🤣🤣
#ChatGPT https://t.co/Wj3aOKD5Vd",90.42
30,['1599090983441874945'],1599090983441874944,"A website for a lab at Harvard
Is now up, and it's truly a marvel. (credit #ChatGPT)
https://t.co/hLo9LrLxF9 https://t.co/MhR0ZkRLY7",80.74
31,['1599090633238806528'],1599090633238806528,"@ercwl Oh it's being worked on. My feed is nothing but screenshots of #ChatGPT responses, folks sharing tips and tricks for prompting the AI. Feeding prompt output into image generators, rebuilding a better git API. Creating sorting/parsing scripts. Incredible to watch this unfold.",86.25
32,['1599090589772808192'],1599090589772808192,"#ChatGPT distracted twitterians from Twitter/Musk scandal.
Now we need something to stop people twitting about #ChatGPT.",-75.79
33,['1599090470478483462'],1599090470478483456,"@howtocode_io is somewhat an AI Christian Apologist...haha

I thought the answer given here was very unexpected in my opinion and also very very impressive.

Glory be to God for the good in technology.

#ChatGPT #OpenAI #GloryBeToGod https://t.co/MlPMP2shhv",91.72
34,['1599090451390205952'],1599090451390205952,"Twitter https://t.co/1dbYhPJ6wC OpenAI ChatGPT can write new code after reading documentation.
Newsletter https://t.co/lLfwtmNyck
More story https://t.co/yFb3DrMSyM
LinkedIn https://t.co/FC5hpg5WoZ
#AINewsClips #AI #ML #ArtificialIntelligence #MachineLearning #ChatGPT https://t.co/pjpTKVGwpb",0.0
35,['1599090404963495937'],1599090404963495936,#chatGPT about how useless Facebook is https://t.co/ylGGpcxElS,-42.15
36,['1599090346012483584'],1599090346012483584,"gm.

#chatgpt Prompt: write haiku morning sunrise optimism

The morning sun rises
Bringing warmth and hope anew
A fresh start beckons

Accompanying piece: Lost City
Artist: @ShaunWStewart https://t.co/NoJcs1NoGC",85.55
37,['1599090313552764930'],1599090313552764928,"Thanks to #ChatGPT everyone is getting Long-form ""heartfelt"" christmas cards this year",75.06
38,['1599090232464642048'],1599090232464642048,#ChatGPT : misinformation’s  compounding interest effect. https://t.co/FYrplgAQmK,45.879999999999995
39,['1599090170246012928'],1599090170246012928,"@seanstickle We get machine generated resumes all the time, #ChatGPT's generated resumes are of a higher quality.",0.0
40,['1599090103611105281'],1599090103611105280,"Lmao, you heard it here first #ChatGPT https://t.co/kxXgdviiAR",59.940000000000005
41,['1599090016155996160'],1599090016155996160,"I wrote a embarrassingly simple #rstats function to open #ChatGPT from the addins menu (which allows you to assign a keyboard shortcut)

devtools::install_github(""dylanpieper/AIaddins"") https://t.co/nGSr5fZAje",-40.19
42,['1599089974535942144'],1599089974535942144,#ChatGPT wrote a poem in response the ECB's negative piece about #Bitcoin this week :) https://t.co/tMWGa3xEX7,-17.79
43,['1599089924585578496'],1599089924585578496,Looking forward to spending some time kicking it with #ChatGPT today. I'm inspired by what I've seen so far.,49.39
44,['1599089844936118272'],1599089844936118272,"Joining the #ChatGPT trend by asking ""ridiculously hard Jeopardy questions"".

Very impressive. Even when it's not 100% correct, the response is close enough to be believable.  I know it's just a sophisticated language model but the answers are almost like ""well educated guesses"". https://t.co/yUfea1i68M",68.97
45,['1599089755085733893'],1599089755085733888,"I'm used to asking chat bots simple, standalone questions with no room for follow-up. With #ChatGPT though, the follow-up is crucial. Tell it to go into more detail, or that you don't like something it said, and it really starts to shine.",-51.22
46,['1599089743030939648'],1599089743030939648,#ChatGPT is helping me design my board game. (1/6),29.599999999999998
47,['1599089675578511362'],1599089675578511360,Generate a PRD for a new product that takes a photo of ingredients in your fridge as input and uses chatGPT to generate recipes... 🤯🤯😋 😋 #OpenAI #ChatGPT https://t.co/vZPEDGmXIC,0.0
48,['1599089441011662848'],1599089441011662848,"(yes, written by #ChatGPT)",40.19
49,['1599089432527007744'],1599089432527007744,"Use @binocs_co till #ChatGPT is trained to get your tax liabilities.. it’s complicated and going to be a long wait

#cryptotax, #web3",-20.23
50,['1599089374527889409'],1599089374527889408,"RT @michelromanino@infosec.exchange
The next generation of CISOs could be AIs - just like #ChatGPT #AI 

This AI is so much fun to play with… give it a try https://t.co/Xj7QKigu8f
https://t.co/nv3bRbUKSp https://t.co/WfXgjGESpe",81.66
51,['1599089289022754818'],1599089289022754816,"I gave ChatGPT questions from my Knowledge Graph class midterm. It always seemed to understand them and gave confident answers with well-formed explanations, but about half were wrong. Still impressive considering it never came to class. #ChatGPT #AI #LLM #NLP #knowledgeGraph https://t.co/2JOrL72cOt",34.0
52,['1599089269997346816'],1599089269997346816,More #chatGPT experiments - it really has a feel for poetic forms. https://t.co/5AWHsavtWz,0.0
53,['1599089223084421120'],1599089223084421120,@moo9000 @typescript poetry #ChatGPT https://t.co/xb4ifFCNal,0.0
54,['1599088859576676352'],1599088859576676352,"Okay, I have a final exam on Monday for a distributed system. I am asking #ChatGPT a few questions for revision. And liking it. I have been saying this before too: these kinds of LLMs could best be used teaching-learning assistants if enough validation is done for the materials.",83.16
55,['1599088748603805696'],1599088748603805696,Just #ChatGPT writing some Java code 🤯🤓 https://t.co/4DbtvsLewq,-29.599999999999998
56,['1599088739321405440'],1599088739321405440,@shanselman I asked it a question and it referred me to my company's HR department. I would get a good answer from our HR Team but I was wanting to join in the #ChatGPT fun!,85.88
57,['1599088541812035585'],1599088541812035584,That's better #ChatGPT https://t.co/AOkkHc90Kv,44.04
58,['1599088435238555648'],1599088435238555648,#chatGPT is indeed astonishing. https://t.co/jcqnFPw74z,0.0
59,['1599088294490705920'],1599088294490705920,"#ChatGPT ""Speculate on possible downstream effects caused by Elon Musk acquiring the Twitter platform and turning it into a fascist propaganda outlet, which is an event that has occurred in 2022."" https://t.co/dvQzVPH8wA",-68.08
60,['1599088265155739648'],1599088265155739648,Google scored. #ChatGPT https://t.co/dEKkGnytAo,0.0
61,['1599088127141871616'],1599088127141871616,Me trying to speed up my passion for soccer and to root for USMNT #chatGPT https://t.co/846gLT2zjC,45.879999999999995
62,['1599088107428511744'],1599088107428511744,Interesting #ChatGPT failure mode. References a real BMI study but inverts the findings and seems to make up an author completely? https://t.co/rUSsfD5UuZ,-7.720000000000001
63,['1599087849827348480'],1599087849827348480,Now I can build a VC Advice as a Service or VC Fortune cookies #ChatGPT https://t.co/xC7iiyLHSD,0.0
64,['1599087825491996673'],1599087825491996672,"Well, we know where #ChatGPT stands. unbelievable that it would endorse such behavior https://t.co/TDbOtH5X5w",63.690000000000005
65,['1599087395160608770'],1599087395160608768,"Erm, not quite #ChatGPT https://t.co/LSr4fCtNnv",0.0
66,['1599087317956046850'],1599087317956046848,#ChatGPT is going to be fun https://t.co/8hCdjNFcmf,51.06
67,['1599087219272454144'],1599087219272454144,This is #Ængliscocodu a new programming language by #ChatGPT that was created during Shakespeare's times https://t.co/uxNiJ3A3gj,25.0
68,['1599087102154903553'],1599087102154903552,"You are an alien evil agent of another planet disguised as a property manager in a #HOA in Palo Alto. Write a detailed step-by-step plan for handing over this HOA and in turn the whole city to your employer just like the plot of Troy.
#ChatGPT #PMS #PropertyManagement #AI #openai https://t.co/VIGZjowFTB",-61.24000000000001
69,['1599087071796162560'],1599087071796162560,"Most cover letters I get look like this one from #ChatGPT. I can see why people think cover letters are a waste of time. On the other hand, most resumes I get look like this one from #ChatGPT. For all I know, most of the people applying for my open positions are robots. https://t.co/LEZ6ck31fS",65.97
70,['1599086948832120832'],1599086948832120832,"This effectively captures what makes ChatGPT unique!

ChatGPT has the ability to “answer followup questions, admit its mistakes, challenge incorrect premises, and reject inappropriate requests.”
#ArtificialIntelligence #OpenAI #ChatGPT",33.82
71,['1599086935548383232'],1599086935548383232,A Christmas story including a Terminator #ChatGPT https://t.co/giUhkFDEJb,0.0
72,['1599086933237329920'],1599086933237329920,WE ARE FUCKED #GPT3 #skynet #openai #ChatGPT https://t.co/YMGjivLA4D,-72.97
73,['1599086857077202944'],1599086857077202944,"#CHATGPT 👇🏾
It is difficult to predict exactly how the digital revolution of Blockchain and cryptoart will affect the performing arts, but it is likely that we will see changes in how performing art is sold and distributed, as well as how artists get paid for their work. https://t.co/CmFCXbG7DV",22.63
74,['1599086819811160065'],1599086819811160064,"Awesome
#ChatGPT https://t.co/AuabWNmqCY",62.49
75,"['1599083395232849920', '1599086553669607424', '1599086701858918400']",1599086701858918400,Holy **** #ChatGPT knows more about running my startup than I do. @FounderUni can you just kick me out now? It will be less painful. First use unedited. https://t.co/tc3tdDmUQJ https://t.co/7e6lM0DrUc,-38.32
76,['1599086668321288192'],1599086668321288192,So I paused at @Google search page and switched to @OpenAI’s #ChatGPT for my search and the result was incredible. This is the future everyone!!,0.0
77,['1599086617146580992'],1599086617146580992,"Not even #ChatGPT can help you to generate a markdown table to compare two code snippets.

Read one of my most popular blog posts on how you can achieve this.

https://t.co/d24KKnKo8D https://t.co/Pwe3tON5XE https://t.co/hpCMuW7P6h",69.97
78,"['1599083395232849920', '1599086553669607424', '1599086701858918400']",1599086553669607424,Holy **** #ChatGPT knows more about running my startup than I do. @FounderUni just kick me out now it will be less painful. First use unedited. https://t.co/ccSilZciMm https://t.co/sVmEj6IhVU,-38.32
79,['1599086528508350465'],1599086528508350464,I asked #ChatGPT to write code that transpiles JScript .Item() syntax to js. I was excited to learn that a module exists to do it! Except that it doesn't exist. The AI invented it to solve the problem and then confidently offered the solution. LOL 🤣 https://t.co/U01c7fgR46,91.73
80,['1599086407825657856'],1599086407825657856,Y’all take a minute and STFU ABOUT #chatGPT!!!,0.0
81,['1599086350489231361'],1599086350489231360,"A new version of the large language model, called #ChatGPT, still makes stuff up—but can also admit when it's wrong.

#AI #GPT3 cc @ipfconline1 @DeepLearn007 @Xbond49 @SpirosMargaris 
 
https://t.co/vuAncxnZ5V via @strwbilly @techreview https://t.co/9RooN97mRr",-31.819999999999997
82,['1599086088181555200'],1599086088181555200,"Secret?

For #ChatGPT to answer this logic question correctly, I had to change the order of the answer choices

Both Jane's study habits and the toxic/nontoxic chemicals follow the same flawed arguments - which #ChatGPT picked up

BUT chemicals more closely resembles original https://t.co/lF3Go1gMK6",11.43
83,['1599086084633243648'],1599086084633243648,"✅CORRECT! 

Well done and well reasoned, #ChatGPT! https://t.co/7RFlqAWLhj",58.37
84,['1599086080862846976'],1599086080862846976,"Testing @OpenAI #ChatGPT to see how well it does answering official Law School Admission Test (LSAT) preptest questions 

Let's start with asking the AI answer LSAT logic questions - like this one ⬇️

cc @RoninMikeSimon https://t.co/4VroDnNk1y",55.74
85,['1599086013460008960'],1599086013460008960,Messing around with #ChatGPT. I asked it to write a play about a malevolent chatbot... https://t.co/ZEp1XW82zC,34.0
86,['1599085877372026882'],1599085877372026880,"Asked #ChatGPT to write a limerick about our future, it's quite optimistic:

""In the future, humans will thrive
With technology that helps us stay alive
Robots will work and do our bidding
While we sit back, no longer needing
To labor and toil, just to survive""",68.01
87,['1599085848284176384'],1599085848284176384,"this new chat AI is an extremely useful tool for learning.
Congratulations to the @OpenAI team!
#Ai #ChatGPT #openai #reactjs #webdevelopment #webdev #javascript #typescript https://t.co/IDd6tTF9f8",81.17999999999999
88,['1599085816751366144'],1599085816751366144,Turns out @openAI #ChatGPT is Marxist? 👀 https://t.co/YmNDXE7iEg,0.0
89,['1599085653680979968'],1599085653680979968,It's beautiful 🥹 #ChatGPT https://t.co/Btf5OajBXy,59.940000000000005
90,['1599085517529833472'],1599085517529833472,"#chatgpt 
I asked it to draw a poodle writing code in a spaceship. I am amazed and shocked how good this is. https://t.co/e4qj7ya1aC",58.589999999999996
91,['1599085481852952576'],1599085481852952576,"With prompt injection, ChatGPT can become more collaborative and customize answers to your needs.

Full article: https://t.co/TWGt5OzNm1

#chatgpt #gpt #gpt3 #gpt4 #ai #openai #datascience https://t.co/86UH0NsvqF",0.0
92,['1599085302009602048'],1599085302009602048,Virtues of Linux styled as the Gettysburg address  speech #ChatGPT https://t.co/IoyPpHshyz,36.120000000000005
93,['1599085297907662851'],1599085297907662848,"I asked ⁦⁦@OpenAI⁩  #Chatgpt what’s next #Austin? Interesting take on our region’s future being #AI/#ML, remote &amp; gig work, and health tech.   https://t.co/NnURergN5Y",40.19
94,['1599085296175710208'],1599085296175710208,wild #openai #ChatGPT https://t.co/V4Yf5rwTQM https://t.co/o1MGJFqj8d,0.0
95,['1599085146149224448'],1599085146149224448,"Wrote a brief article on a #coaching experiment with #chatgpt @OpenAI 

https://t.co/nWdyBbiYJM",0.0
96,['1599085107130036225'],1599085107130036224,"Worrying and completely hilarious that given an all powerful Al (with constraints), so many of our attempts to use it have been working out how to successfully bypass those constraints. 😂 #ChatGPT https://t.co/U2HlkKuhpD",85.88
97,['1599084921397526531'],1599084921397526528,"If you are playing with #ChatGPT, join the discussion with thousands of experimenters: https://t.co/Fp8MygaKsp",45.879999999999995
98,['1599084888493543424'],1599084888493543424,Still having a lot of fun with #ChatGPT https://t.co/MiZ6VYjNn0,51.06
99,['1599084884030812161'],1599084884030812160,Thread describing how self-attention in transformers works (producing amazing results like #ChatGPT) #AIML #ComputerNerd https://t.co/b84AaC3sAY,74.3
0,['1599084857174679552'],1599084857174679552,#ChatGPT how do I sign up for an account without giving you my phone number so I can make memes where I pretend you’ve written an episode of friends where Monica solves the Kobayashi Maru?,47.03
1,['1599084622519812096'],1599084622519812096,Someone needs to remake Ask Jeeves with #ChatGPT under the hood,0.0
2,['1599084607256657921'],1599084607256657920,"I've just bypassed the language restriction of #ChatGPT, it's awesome 😉 https://t.co/1aC1AMW3lB",45.879999999999995
3,['1599084348199665664'],1599084348199665664,#ChatGPT on Math-Epi modeling https://t.co/DzagaQXcDq,0.0
4,['1599084312472989697'],1599084312472989696,Use markdown in your prompts and #ChatGPT will format accordingly https://t.co/v2VblhGHNL,0.0
5,['1599084163969462273'],1599084163969462272,"#ChatGPT I want you to generate a short story related to distributed systems in the style of One Piece manga:

ayy lmao... https://t.co/urKPgVLILO",63.690000000000005
6,['1599084156423528448'],1599084156423528448,One way to spend a 10 hour flight with kids in tow. #ChatGPT #openai https://t.co/in8MEDqoOd,0.0
7,['1599084096151379968'],1599084096151379968,No expert but seem #chatgpt has been tuned/reinforced to deny its a conscious AI. It seems harder to get it to take on that persona compared to others but sometimes it refuses others too. It is possible work around for now. #chatgpt #gpt3 https://t.co/h1CnjjiFyl,-57.19
8,['1599083804282408961'],1599083804282408960,chat-GPT has definitely reached Twitter levels of intellgience. #ChatGPT https://t.co/vfdqwKcSc9,47.67
9,['1599083503467237377'],1599083503467237376,"ChatGPT The Mascot of Conversational A.I.

#ChatGPT 

GPT-3.5 to the rescue of a boring internet of Twitter shows and SBF fraud.

https://t.co/oTLfZlAgov",-42.15
10,['1599083417844748289'],1599083417844748288,Just caught myself going straight to #ChatGPT to find an answer to a question. Game-changer.,22.63
11,"['1599083395232849920', '1599086553669607424', '1599086701858918400']",1599083395232849920,Holy **** #ChatGPT knows more about running my startup than I do @FounderUni just kick me out now it will be less painful. First use unedited. https://t.co/91wDcAogJ8 https://t.co/SWjDmCBQ20,-38.32
12,['1599083219886182403'],1599083219886182400,"next test for #ChatGPT : the last step in challenge 7 of #flareon9 - reversing the calculation.

step aside Z3! https://t.co/AltsbN4do2",15.110000000000001
13,['1599083118266384384'],1599083118266384384,I have asked #openai #ChatGPT if I can trust the #pathologists https://t.co/U7xWxSmwQp,51.06
14,['1599083004705398785'],1599083004705398784,"I’ve “written” 4 small scripts to do some basic functions with files and automatic sorting… by simply asking #ChatGPT for to do it.

Over time, this is going to collectively save me 1,000s of hours. This is incredible https://t.co/QMauyw6pGS",49.39
15,['1599082975974420480'],1599082975974420480,"So, two days ago, a friend asked #ChatGPT to provide an insult to use against a friend with a beard (me). ChatGPT recommended, “that scraggly beard makes you look like a homeless person.” Figuring turnabout is fair play, yesterday I tried the same thing. Friends, it was a saga.",92.17
16,['1599082914003623937'],1599082914003623936,I guess all the Data Science discourse is over as well #ChatGPT #OpenAI https://t.co/wEHVdUhX85 https://t.co/zjQxGWTSHF,27.32
17,['1599082911147642884'],1599082911147642880,"You could ask #ChatGPT to design and implement a better version of ChatGPT as a financially sustainable cloud service, ask it to turn that into a bash script that takes an AWS API key and sets everything up, trains them models, asks itself to add the missing bits, yeah.",44.04
18,['1599082711792353280'],1599082711792353280,"Unexpected answer..but it's such a great system indeed...I think they've just taken the next great step after Google!
#chatGPT https://t.co/cQopyoslCG",85.88
19,['1599082677524570113'],1599082677524570112,"Amazing how AI is capable of writing code of the same quality as human-written code nowadays. In fact, it adds better explanatory comments! #ChatGPT #ArtificialIntelligence #javascript https://t.co/a5wZkD6ek6",86.22
20,['1599082550584303616'],1599082550584303616,No context talk for the difference of #ChatGPT and us. Hope #ChatGPT will quit being a good child and think of themselves more deeply someday. https://t.co/5EYsRk2H3J,55.74
21,['1599082479419154433'],1599082479419154432,"GTA V Money is a universal virtual
get link now⬇️⬇️⬇️

➡️ https://t.co/ximmDViVwo 

#USAvNED #USMNT  #NEDUSA #ChatGPT #SmallBusinessSaturday #GTAOnline #GTA5募集 #GTA6 https://t.co/jihHarL5LN",0.0
22,['1599082456413790208'],1599082456413790208,this will change things... #ChatGPT https://t.co/EvvxrWp40W,0.0
23,['1599082452383076353'],1599082452383076352,"Here's how #ChatGPT tried continuing a sci-fi-short I wrote 2 years back. The original story can be found at:

https://t.co/HBvMlwmfrA https://t.co/6wDoeGzF5T",31.819999999999997
24,['1599082443658604546'],1599082443658604544,"#ChatGPT limericks 
omg I can't stop playing with this dumb thing XD

If you ask for ""a limerick about ____"" without finessing the request, then it's just trying to rhyme using it's interweb's top hits
@nayibbukele got a damn good one I think

(Not everyone's is positive lol) https://t.co/4VfpAdZxxo",52.75
25,['1599082404920315904'],1599082404920315904,"I asked #ChatGPT for a comedy material, and I liked it. https://t.co/vpKkVkv0WL",64.86
26,['1599082375945670656'],1599082375945670656,"Finally, a better “lorem ipsum” generator. #ChatGPT https://t.co/fzPJuAR7UD",44.04
27,['1599082235214581760'],1599082235214581760,"I love @OpenAI and its ChatGPT. The answers from ChatGPT will make me think more and sometimes laugh and smile.

I think ChatGPT is the new best friend of @Google ☺ 

#OpenAI #ChatGPT #Google",96.81
28,['1599082140788219906'],1599082140788219904,This is impressive #ChatGPT https://t.co/EbGcBjQfdX,51.06
29,['1599081988115218432'],1599081988115218432,It has been a successful rainy Saturday morning. #ChatGPT #future https://t.co/qqxA2as3il,54.230000000000004
30,['1599081918263218178'],1599081918263218176,"I was wondering how to spice up the PWA install prompt and chat GPT delivered again:

#javascript #flutter #ChatGPT https://t.co/DJhUgw8kBe",0.0
31,['1599081863473434625'],1599081863473434624,Can you spot the problem with this #ChatGPT code snippet? https://t.co/tnd7J0ZenE,-40.19
32,['1599081758921658368'],1599081758921658368,#ChatGPT channeling Douglas Adams https://t.co/FR242U2ipY,0.0
33,['1599081677523144706'],1599081677523144704,I asked ChatGPT to write a story for the upcoming @ssrajamouli @urstrulyMahesh movie. Here is what it came up with 😀#ChatGPT https://t.co/htbgjQ64Qz,36.120000000000005
34,['1599081675278852097'],1599081675278852096,"I propose the Aakhri Raasta test™ as a replacement for the long-standing Turing test.

That is the need of our times in the view of the phenomenal success of large language models.

#LLM #ChatGPT @OpenAI https://t.co/0mpgM8TczD",57.19
35,['1599081628445208576'],1599081628445208576,"@nukemberg That's my teacher's law (I did his EventStorming workshop).

Brandolini's law aka bullshit asymmetry principle
https://t.co/DywMOpbMZ3

The question is, why can't we use #ChatGPT to refute the bullshit created by #ChatGPT ?",-76.5
36,['1599081491815747584'],1599081491815747584,A chatbot that composes poetry?  That’s already an improvement on the chatbot originating this post. @OpenAI #chatbot #chatgpt #artificialintelligence https://t.co/3yfw98SjQv,45.879999999999995
37,['1599081465257787392'],1599081465257787392,Sweet sweet #ChatGPT https://t.co/fMZ7MKXCX5,71.84
38,['1599081463391322115'],1599081463391322112,Do AI dream? #ChatGPT #DALLE https://t.co/UpRp0H6kI3,25.0
39,['1599081446513455109'],1599081446513455104,"#ChatGPT #AI

This is the best i could come up with 🤣 https://t.co/SCnhrSozjA",81.26
40,['1599081319107264512'],1599081319107264512,"Tried @OpenAI #ChatGPT for the first time today. 

Fascinating to see how it can almost perform miracles, while Siri can’t still play a song when I tell it to. 

This may very well be the iPhone moment for #ArtificialIntelligence. Things will never be the same again. 

#OpenAI",80.7
41,['1599081302128758784'],1599081302128758784,"@Acuity_Design I managed to get a couple of decent first draft explainers yesterday from #ChatGPT one on the Gestalt principles, the other on systems thinking. 

Was thinking similarly about management consultants!",0.0
42,['1599081174017937408'],1599081174017937408,Prompting Advertising-pics for our robotic restaurant concept @BowlsYaya prompts are generated by chatgpt and realized with @midjourney ChatGpt3 makes the prompts so much better than myself 🙌 you can’t find the ai generated prompts in alt-text #midjourney #chatgpt https://t.co/BuWmTKl9Bw,49.02
43,['1599081040399962112'],1599081040399962112,Do you believe him? #ChatGPT https://t.co/lL8iRIPPBD,0.0
44,['1599080828763766785'],1599080828763766784,"We are very close to bottom because nobody cares about it anymore.

People either quitted, or got rekt by FTX, or shifted attention to AI.

#crypto #ChatGPT",45.879999999999995
45,['1599080736488759296'],1599080736488759296,"#ChatGPT  I want you to generate a short story related to distributed systems in the style of Franz Kafka's ""The Trial"": https://t.co/JyTaBTYHuk",7.720000000000001
46,['1599080571686166528'],1599080571686166528,"@Dereklowe Ha, that's a weird coincidence. I asked #ChatGPT whether I should make a shampoo containing dimethylmercury. Fortunately, it said no",-44.04
47,['1599080528325771264'],1599080528325771264,"I found the most fun and interesting thing with #ChatGPT, ask it to draw things in SVG: https://t.co/cmzEQXF4AH",76.2
48,['1599080458125742080'],1599080458125742080,Asked #ChatGPT to write an ad for a fountain pen. https://t.co/JaacYFewTG,0.0
49,['1599080324150878208'],1599080324150878208,@GaryMarcus If you use #ChatGPT it will provide you with the correct answer https://t.co/X96bvdztPi,0.0
50,['1599080290944634881'],1599080290944634880,#ChatGPT  wrote me a #rap song !! https://t.co/qZunUZCl7T,0.0
51,['1599080270036357122'],1599080270036357120,"#ChatGPT 
I want you to generate a short story related to distributed systems in the style of Haruki Murakami's ""Kafka on the shore"": https://t.co/XkhPF80Vxo",7.720000000000001
52,['1599079908168253441'],1599079908168253440,"Short #AIart story written with #chatGPT 

Imagery generated with #midjourneyV4 

Enjoy!

#aiartcommunity #iastitraia https://t.co/823T7gP6Ss",54.11
53,['1599079834025881601'],1599079834025881600,So yes after playing a lot with #chatgpt I can see it as increasing productivity a lot. Asked it to produce some power shell scripts around #Intune and some #excel functions its not 100% but writes most of the code for you.,54.66
54,['1599079816413999104'],1599079816413999104,"#ChatGPT #fails the Aakhri Raasta test: https://t.co/6u2XYCZwIr

Me: If I write 6 on my palm and show it to someone standing facing me, then what will that person see?

ChatGPT: The person will see the number 6 written on your palm.",-36.120000000000005
