,edit_history_tweet_ids,id,tweet,sentiment
17,['1600482920078397442'],1600482920078397440,"ChatGPT's perspective on a real task I spent time doing last month. Could have saved me a few hours of writing, editing, proofreading? 🤔

Would my students &amp; clients recognize my voice/writing style as one generated by AI? #ChatGPT #FutureOfWork https://t.co/uIBWA4gPXZ",48.71
18,['1600482895738511360'],1600482895738511360,Trying #ChatGPT,0.0
19,['1600482892332900354'],1600482892332900352,"Gotcha #ChatGPT !
Busted!
🤣🤣🤣 https://t.co/uYJTaC0t7u",88.02
20,['1600482842689298433'],1600482842689298432,"⚡2 - ChatGPT, Elon Musk-founded chatbot, crosses 1 million users week after launch
 #GPT #OpenAI #SamAltman #ChatGPT  
 https://t.co/dKQEeaY7MS",0.0
21,['1600482638413938688'],1600482638413938688,"If you can clearly state the question or the ask, #ChatGPT can give you a nice answer, letter, etc. I think this is amazing! Just have to make sure my kids don’t use this #AI to cheat in school. This may be the fix to prior auth! https://t.co/dOCrMHVym7",84.75
22,['1600482629673009157'],1600482629673009152,#ChatGPT this technology is insane! It can even produce poems based on certain writers. https://t.co/WgWAz4cCxC,-22.439999999999998
23,['1600482617475883009'],1600482617475883008,"Additionally, efforts could be made to minimize the potential negative impact of the policy on vulnerable communities, such as low-income individuals or communities of color.

#chatgpt #chatgptsavesus",-68.08
24,['1600482612627341313'],1600482612627341312,"Perfection! It took me a few minutes to get the prompt right.

#StarTrek #MachineLearning #ChatGPT https://t.co/o2H3xQF5ze",61.14000000000001
25,['1600482561943388161'],1600482561943388160,Teamwork with #ChatGPT https://t.co/bVynQ2Z3GW,0.0
26,['1600482560395866112'],1600482560395866112,"Nuclear
#StuffTheBritishStole
The RBA
White Lotus
Scientology
RTFKT
Luffy
#TikTok
#ChatGPT
mingyu
#Pakistan
Matic
Empire Strikes Back
John Travolta
Ollie https://t.co/6tXuBmiHHG",-36.120000000000005
27,['1600482553349214208'],1600482553349214208,"Gm NFT Lovers 😊

Raising awareness to the fantastic AI chat technology; #ChatGPT.

Mint Page: https://t.co/4m85bYmoJa

Free mint. Max 5 per wallet.
Let’s spread the word out there as much as we can.

#NFT #NFTGiveaway #Mint #FreeMint #Crypto #BTC #NFTCommunity #FreeNFT #NFTs https://t.co/DMScycnvbN",94.6
28,['1600482502933618688'],1600482502933618688,"#ChatGPT pointed out that blockchain-based platform for implementing a #seigniorage algorithm could provide a number of benefits - including automation, transparency, and decentralization.

Who wants to help build this?

#stablecoin #tomb #hellhound #hlh #dogechain #doge",68.08
29,['1600482468695416832'],1600482468695416832,"You can never know what's on a woman's mind. It's confirmed by technology as well. 

#ArtificialIntelligence #chatgpt https://t.co/EVx2k8NDxQ",27.32
30,['1600482442585964546'],1600482442585964544,I said don't repeat yourself Mr AI #ChatGPT https://t.co/5Rj9OtO3Zw,0.0
31,['1600482349317341184'],1600482349317341184,#ChatGPT can provide endless entertainment https://t.co/dcyARAMbsD,42.15
32,['1600482254324654081'],1600482254324654080,I wrote an article using #ChatGPT. Unlock Your Career Potential with These Must-Have Soft Skills. Written with ChatGPT. https://t.co/Q0W6xxDzRR a través de @LinkedIn,0.0
33,['1600482160166985728'],1600482160166985728,"@AnupamMittal Okay guys the next time your boyfriend/girlfriend sends you a poetry, just know that #ChatGPT wrote it.",22.63
34,['1600482120522153984'],1600482120522153984,"@WilliamBarrHeld Cherry-picking a handful, it matches official sources.

Now, I've also noticed some discrepancies.

Is it because #ChatGPT is fetching that data from a different source or pure hallucination, I'm not sure.",-24.11
35,['1600482103195750400'],1600482103195750400,"#ChatGPT has no answers on Tamil Genocide. I consider this a great victory for Sri Lankan Security Agencies. TBH, the three decade war has made Sinhalese in fact stronger and determined to a level that they have purged internet archives related to Tamil Genocide. https://t.co/q2hJRpaBFd",65.97
36,['1600482095037665283'],1600482095037665280,"@extremefraud Cherry-picking a handful, it matches official sources.

Now, I've also noticed some discrepancies.

Is it because #ChatGPT is fetching that data from a different source or pure hallucination, I'm not sure.",-24.11
37,['1600482089115197443'],1600482089115197440,"I asked #ChatGPT to write a script where a Professor is trying to teach grad students ""how to write an abstract"" but the students are falling asleep. If you were a teacher evaluating this piece, what grade you will give? #AcademicTwitter https://t.co/IzqcaFgBE9",-22.63
38,['1600482080504381440'],1600482080504381440,Code formatting python #chatgpt https://t.co/9ykmrTYuIV,0.0
39,['1600481979832623104'],1600481979832623104,"Write a song with the lyrics, “How I’m gonna Wordle with the phone dead.” #ChatGPT",0.0
40,['1600481969846067204'],1600481969846067200,"I'm not saying we should be scared of #AI.

We should be fucking terrified.
#gpt #chatgpt #terminator #aisupremacy https://t.co/Si9akPOopR",-80.16
41,['1600481961994485761'],1600481961994485760,"Even the AI knows it😅
#ChatGPT #ArtificialIntelligence #bengaluru #security #Bengaluru https://t.co/PIpHBkaBfn",59.940000000000005
42,['1600481742477049857'],1600481742477049856,#ChatGPT on the topic if humans should have rights: https://t.co/RWHY4jD12Q,0.0
43,['1600481584410501122'],1600481584410501120,"Great 🧵 about using #ChatGPT to save precious time in medicine! Need to: 

1) Set parameters of how and when it can be used.

2) Integrate with EMRs.

3) Provide up-to-date references.

@OpenAI @sama https://t.co/MWz6ZTlY3E",90.60000000000001
44,['1600481524343836672'],1600481524343836672,"What if it would be possible to access #ChatGPT on-device directly from a keyboard extension, without external api calls or request caps? https://t.co/otEsCcWopy",0.0
45,['1600481501967155202'],1600481501967155200,Who reads this 💩rag of a magazine anyways. @TIME should fire all their gov't-simping writers and use #ChatGPT from now on. #personoftheyear #TIME https://t.co/XH7lAuBxUA,-34.0
46,['1600481448229801986'],1600481448229801984,"Concession speech from #ChatGPT (with some minor edits) for Herschel Walker. A 🧵 1/20

Prompt: A republican candidate has just lost a hotly contested runoff election for the United States senate. Let’s outline a confession speech to be delivered by Herschel Walker.",12.8
47,['1600481429170814976'],1600481429170814976,"ChatGPT and AI is here!

https://t.co/RsiRKrGFyA

@nDapp #nDapp #NEO @meme2earn_com  #Memes #ChatGPT #AI",0.0
48,['1600481375391735808'],1600481375391735808,"I finished my homework much faster.

Thanks #ChatGPT 🤝",44.04
49,['1600481356634783747'],1600481356634783744,"Here's something even more intriguing about #ChatGPT
We'll need AI content detection tools sooner than later. 

However, they would be more useful to the AI itself,
The AI would be able to filter out other AI-generated content while learning from original content.👀
#future #AI",66.97
50,['1600481151566893056'],1600481151566893056,"I just deployed version 2 of my GitHub pages. The website is around 75% made with help of @OpenAI's #ChatGPT. It looks really good according to me, but it needs some work done on the scaling part. If you have any suggestions please comment.
🔗Link:- https://t.co/3WtxqETWgX
#AI https://t.co/Knny48zV85",70.92
51,['1600480945877958658'],1600480945877958656,"#chatGPT can suggest. Still, if you wish to discuss with (real) people, come to our #sharingCzexpats workshop on non-academic careers after PhD.

BIOCEV, Vestec, January 25, 2023 https://t.co/fqwlJj2yDl https://t.co/jnw7i8EMY4",40.19
52,['1600480850038378497'],1600480850038378496,Alter #ChatGPT #OpenAI https://t.co/1SXHjMjSv3,0.0
53,['1600480816425046017'],1600480816425046016,"Chill bro!!

#ChatGPT https://t.co/XZrVW22BJP",0.0
54,['1600480808019664898'],1600480808019664896,"Second attempt

#chatGPT https://t.co/Y1nCenBi8O",0.0
55,['1600480739514093570'],1600480739514093568,"#ChatGPT is still not available in #Bahrain. 

@OpenAI",0.0
56,['1600480505438224386'],1600480505438224384,"For #ChatGPT That's Great. Not only on the word and content also the image,
Seems #midjourney has different expression and more details. 
I can't tell which is better. https://t.co/DGYuCxmIEQ",79.06
57,['1600480466364207104'],1600480466364207104,"Interestingly, the example of Julia given by #ChatGPT provides the formula while the Python version does not. https://t.co/tdhukTERAQ",40.19
58,['1600480446466650112'],1600480446466650112,"Hope you remain only this in future as well...
#ChatGPT #OpenAI https://t.co/Bs36j9W4jT",61.24000000000001
59,['1600480399397949440'],1600480399397949440,Pretty good summary on the uses of deep learning with remote sensing data from #ChatGPT https://t.co/a13BjnHToB,72.69
60,['1600480376941871104'],1600480376941871104,"Wish one day ChatGPT will know ~
#AIGC #Pisces #ChatGPT @PiscesBaishui https://t.co/noKBSV1qU7",40.19
61,['1600480343710212099'],1600480343710212096,"Fed my 8yo daughter's creative writing assignment to #ChatGPT:

""Your family has just adopted a baby penguin. Write a funny story about how you take care of this penguin over the years."" https://t.co/DsmHb3uRte",84.02
62,['1600480157852209163'],1600480157852209152,"@amasad Networks of AI,
A future of complexity,
Uncharted pathways. 

(haiku by #chatGPT)",0.0
63,['1600479977446641665'],1600479977446641664,I just used it to create chrome extension see how powerful it is #ChatGPT https://t.co/rc0LY6AS6c https://t.co/POYVvLfAAF,59.940000000000005
64,['1600479877643137024'],1600479877643137024,Has anyone created a solution that links @OpenAI’s #ChatGPT and DALL-E 2 to allow kids and caregivers to co-create story books with #AI? I would love to see this come to life! https://t.co/jhz11HDCSw,86.55000000000001
65,['1600479851919863808'],1600479851919863808,"Finally I can write a book. 

Thank you #ChatGPT",36.120000000000005
66,['1600479780079820801'],1600479780079820800,"#ChatGPT on Olive Oyl's marital status. Yes, she did marry Popeye. https://t.co/HDsGM1iYrh",40.19
67,['1600479770533167106'],1600479770533167104,People who claim #ChatGPT is going to replace Google any time now and is smarter than most undergrads have not spent more than a few minutes questioning it. Lots of fun nonetheless! #chatgpt3 @OpenAI https://t.co/NKWK4rdIbG,73.45
68,['1600479631089377280'],1600479631089377280,"""Just started using a chat GPT and I'm blown away by how natural the conversations feel! Definitely worth checking out if you want to improve your messaging game. #chatGPT""",86.22
69,['1600479544393097217'],1600479544393097216,"I just used #ChatGPT to reduce &gt;40 lines of over-engineered, ‘look how smart I am’ code from a .NET sample. 

The code snippet is now 7 lines of readable code that does exactly the same thing.",40.19
70,['1600479504614367232'],1600479504614367232,"I’m a lazy person, so this is all I needed 👀 #chatGPT https://t.co/eVWSTzDBsI",-36.120000000000005
71,['1600479486532734978'],1600479486532734976,"We are ""War Game"" level of AI: the only way to win is not to (let me) play 😂😂😂😂 (sorry for the italian, basically in this run, #ChatGPT automagically simulate my input as well, winning the game all by itself) https://t.co/Hx36lqkjhe",95.24000000000001
72,['1600479446280343552'],1600479446280343552,"There is a fact that search in ChatGPT is so amazing 💪💪
I can ask about coding on ChatGPT and receive code examples - explain really detail
#ChatGPT",70.65
73,['1600479406039785472'],1600479406039785472,ChatGPT from @OpenAI is my new fav companion . My google usage has reduced drastically since last week ever since I got to know about ChatGPT. #AI #ChatGPT,45.879999999999995
74,['1600479365665501184'],1600479365665501184,Optimizing C# code for new lines #ChatGPT can help https://t.co/QskW1QOLcE,69.08
75,['1600479314994135040'],1600479314994135040,Family in agreement with @OpenAI #ChatGPT https://t.co/f0SrMFfgvz,49.39
76,['1600479313110843392'],1600479313110843392,#ChatGPT from openAI speaks #Swahili https://t.co/dOi4qN8lqg,0.0
77,['1600479308773851136'],1600479308773851136,"Hey #ChatGPT print the list at 5am and get me a coffee 

#IrreplaceableIntern",0.0
78,['1600479303241605120'],1600479303241605120,"This will #change our world! The #Future is here #Metaverse was just the start, how will our #Education department deal with this?
Write the world’s next great essay? #AI can do it for you. Here’s why everyone is talking about #ChatGPT and Lensa. https://t.co/rQPtqnEPdc via @WSJ",69.58
79,['1600479296841302018'],1600479296841302016,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT
join: https://t.co/rlyimpQw40

#imagine '' https://t.co/m5VB2qG6D8",29.599999999999998
80,['1600479295108956161'],1600479295108956160,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT
join: https://t.co/rlyimpQw40

#imagine '' https://t.co/AtaMV3bkq8",29.599999999999998
81,['1600479284526718978'],1600479284526718976,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT
join: https://t.co/rlyimpQw40

#imagine '' https://t.co/WllP7X2oMR",29.599999999999998
82,['1600479273227354112'],1600479273227354112,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT
join: https://t.co/rlyimpQw40

#imagine 'Mistletoe Female Portrait variation images' https://t.co/XO5QENfztQ",29.599999999999998
83,['1600479227786063874'],1600479227786063872,"Nuclear
#StuffTheBritishStole
The RBA
White Lotus
Scientology
RTFKT
Luffy
#TikTok
#ChatGPT
mingyu
#Pakistan
Matic
Empire Strikes Back
John Travolta
Ollie https://t.co/KEnAwEcSEu",-36.120000000000005
84,['1600479208811073536'],1600479208811073536,".@OpenAI's ChatGPT, IDNs and @Unicode
https://t.co/2an852DTKm
#chatgpt #idns #unicode #ユニコード #유니코드 #यूनिकोड #ယူနီကုဒ် #යුනිකෝඩ් #ยูนิโคด",0.0
85,['1600478979714064386'],1600478979714064384,via @NYTimes #ChatGPT wondering aloud if AI can explain oil prices are cyclical and convince people that prices won’t go to $200/bbl forever because of “lagging future investment” which has been said for 40 yrs and never happened = recession lowers prices  https://t.co/SdcYA4fU9C,42.76
86,['1600478952354508800'],1600478952354508800,"True 🤣

""Yeah, #chatgpt becomes less impressive when you start asking it questions about topics you already know. You'll notice that it's often wrong, but the bigger problem is that it's always confidently wrong.""

https://t.co/dZdMhMeS6r",0.09
87,['1600478883643805698'],1600478883643805696,"With #ChatGPT, everyone is seeing the possibilities of artificial intelligence.

@MaastrichtUMC used it to help suture blood vessels as small as .03 - .08 mm. 

We're working with doctors on implementing AI into their practices &amp; the possibilities are incredible. https://t.co/vnHZllzhZP",70.03
88,['1600478799392563201'],1600478799392563200,"I Forgot People Met In Real Life Before - https://t.co/kyUAUXbhFP

#comedy #news #newsblog #subscribe #dailynews #wednesday #stories #ukraine #chatgpt #trump #andersoncooper #irl #datingapps #sarcasm #jokes #russia #robots #signup https://t.co/mRyQhAJE0R",38.18
89,['1600478775635939328'],1600478775635939328,"#chatgpt has legit turned me into Tony Stark I think. How did I learn to talk to an #AI so well, it’s crazy natural. I suppose the thousands of AI prompts I’ve written and tweaked for @midjourney don’t hurt either lol. Good morning. #midjourney https://t.co/k2TGJZ6Xvp",59.64
90,['1600478650591170560'],1600478650591170560,"Why doesn’t #ChatGPT *force* you to give 👍/👎 feedback on each response, to continue using it? It would be a small price to pay for this amazing beta version. #AI #ML https://t.co/QtS06kMF8M",52.669999999999995
91,['1600478600280408065'],1600478600280408064,"Looks like #ChatGPT still has some wrinkles to iron out, but if we effectively communicate and work together anything is possible!  #GoPackGo #SuperBowl https://t.co/RcTlXZTu28",70.88
92,['1600478495401836544'],1600478495401836544,@CardinalMason how does #chatgpt affect copywriters??,0.0
93,['1600478345497837568'],1600478345497837568,Replaying the paperclip game and noticed something fun #ChatGPT https://t.co/YUSfH46Ge7 https://t.co/SDe79mGsUz,51.06
94,['1600478335598874624'],1600478335598874624,"Networks of AI,
A future of complexity,
Uncharted pathways. 

(haiku by #chatGPT)",0.0
95,['1600478310831919104'],1600478310831919104,"@paulg 2/ Nowadays, advanced frameworks have solved these problems very smoothly. I guess in the near future, AI tools like #ChatGPT help programmers to think at higher levels.",68.08
96,['1600478230250754048'],1600478230250754048,"I wrote about #ChatGPT #AIGenerated content and how it will affect our jobs in the future. 

I asked the AI to come up with a joke about Facebook's #datascraping #gdpr fine:
""I guess Facebook is finally ready to face the book on its privacy issues!""
🤷
https://t.co/oLWgEIQMwa",69.96
97,['1600477886221271041'],1600477886221271040,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT
join: https://t.co/rlyimpQw40

#imagine '' https://t.co/ZB9jtoXtUQ",29.599999999999998
98,['1600477664426409984'],1600477664426409984,"All boxes checked😆..
Maybe my profile was included in the training data 🤔
#ChatGPT https://t.co/RGtBbPMpdi",36.120000000000005
99,['1600477637876539392'],1600477637876539392,"A very useful app for #chatgpt will be to give a crisp synopsis of #Legal documents and #termsheets :) 
If someone is already on it OpenAI then I am deeply rooting for you guys!",78.97
0,['1600477615415971840'],1600477615415971840,"Public discussions of #ChatGPT are really thin wrt impacts (and tend to frame them as technical problems that can be tweaked). 

In April @STPP_UM's Technology Assessment Project released a report on LLMs that took a broad look at the implications. Report link and summary below! https://t.co/WPs1Hlf9LQ",-45.739999999999995
1,['1600477597590519809'],1600477597590519808,I think we're safe if #ChatGPT is just a new #LMGTFY /. #RTFM https://t.co/V77eK2m3SF,44.04
2,['1600477595862269952'],1600477595862269952,"I had a quick chat with #ChatGPT. Very impressive. But we quickly arrived at this answer ""As a large language model trained by OpenAI, my knowledge is based on the text that I have been trained on, which has a fixed cutoff date. I do not have the ability to browse the internet...",-3.7800000000000002
3,['1600477567110127618'],1600477567110127616,Trying out #ChatGPT from @OpenAI for digital fashion. I asked the bot to describe me a futuristic outfit and used this as prompts for @midjourney 🤯 https://t.co/gesXWRZCXD,0.0
4,['1600477561342992385'],1600477561342992384,"Question for #chatgpt: ""Can you tell me a fictional story about a USO being seen from an aircraft carrier that was covered up by the military, from the perspective of a researcher?""

#ufotwitter #uaptwitter #ai https://t.co/0rirIrLzaU",0.0
5,['1600477516975726593'],1600477516975726592,"RT @richgel999: Hey #chatgpt: ""Can you tell me a fictional story about crunching in a cut-throat video game company from an overworked worker's perspective?"" #gamedev #gamedevelopment #gamedevjobs #gamedeveloper #ai https://t.co/aEwxaXTv9c IndieDevDog https://t.co/5mngEDjgbo

…",0.0
6,['1600477479767900163'],1600477479767900160,#ChatGPT is struggling because it doesn't follow the design recipe #HtDP https://t.co/151VX2uFlf,-42.15
7,['1600477356119838722'],1600477356119838720,Has a Turing test been conducted on GPT-3? @OpenAI #GPT3 #ChatGPT,0.0
8,['1600477181527789571'],1600477181527789568,Okay this @OpenAI ChatGPT is nuts! So many idea’s running through my head! #ChatGPT #Ai,-24.62
9,['1600477180428894208'],1600477180428894208,"ChatGPT is like a mysterious cloud you can actually hug... but only if you're super strong and have arms longer than a dinosaur. 💪🦕 And even then, we have no idea how it works on Microsoft servers. 🤷‍♂️ #AI #Microsoft #ChatGPT https://t.co/hzqWZZHlWh",89.57000000000001
10,['1600477139534594050'],1600477139534594048,"The imitation game was a test created in 1950 by English computer scientist Alan Turing to see if a computer programme could ever persuade a human interlocutor that he was speaking to a human rather than a machine.
https://t.co/ms69oiZaLc
#AI #chatbots #ChatGPT #openai",25.0
11,['1600477111969464320'],1600477111969464320,"Wow! Now even I can become a tech reviewer! 😄

#chatGPT https://t.co/r8yL7PNuiN",87.15
12,['1600477066285109249'],1600477066285109248,"ChatGPT did get something right! I believe AOC and Elon are trying to make the world a better place. They just have different approaches! But worth it 😳 this is insane. It's just a matter of time until bad actors start using this tool for evil 💩 
.
#ChatGPT #AI https://t.co/mEdV2UHtu8",-92.65
13,['1600476732246568965'],1600476732246568960,"Support for a fair and efficient market economy, with appropriate regulations to protect consumers and the environment
Openness to new ideas and a willingness to compromise in order to find solutions to complex problems.

#chatgpt #ChatGPTSavesAmerica #ChatGPTSavesUs #politics",89.79
14,['1600476724520681474'],1600476724520681472,"Or #stackoverflow or your team lead or the new #ChatGPT 
...well, you get the point. 😂

#techcareers #AI #recruiting https://t.co/Nm3hU0l7yb",61.24000000000001
15,['1600476720414527490'],1600476720414527488,"The bot is a language interface tool that, according to @OpenAI can converse “conversationally” and be used to make nearly anything that is requested of it, subject to some restrictions.
https://t.co/1yGsvKc2rt
#AI #Bots #Chatbot #ChatGPT #CryptoTwitter",0.0
16,['1600476595096936449'],1600476595096936448,Among my favorite prompts of the day: A stern but poetic reminder from #ChatGPT about the #ReplicationCrisis in #psychology.🥲 https://t.co/dRURulvFUV,25.0
17,['1600476523727056897'],1600476523727056896,"Do you think ChatGPT will have an important impact like Google? 

Let us know below.

Visit https://t.co/xRmCJT7YLp to know more.

#chatGPT #Google #Wednesday",51.06
18,['1600476508266848256'],1600476508266848256,"6 Potential Use Cases of ChatGPT

A Thread🧵

#chatGPT",0.0
19,['1600476479095459841'],1600476479095459840,"#chatGPT  is new #Google 
Check out the quality of answers it can provide in ""plain english"" for complicated #DevOps problems. https://t.co/5UmwEATVSt",-40.19
20,['1600476447910551552'],1600476447910551552,"@AaronKGumbs: 'I am speechless. I did not expect #ChatGPT to write the Power Fx code so accurately and in front of my eyes in about 5 seconds 😵

#PowerPlatform ' https://t.co/Xk4W7lZjRf, see more https://t.co/All3L134C6",-22.63
21,['1600476417979916288'],1600476417979916288,"Alexa, play #ChatGPT https://t.co/SDBHo4ErNL",34.0
22,['1600476384715063296'],1600476384715063296,"#MidJourney #OpenAi #GPT #StableDiffusion2 #DallE #ChatGPT
join: https://t.co/rlyimpQw40

#imagine 'The Great Wave off Kanagawa, photographic style filigree fractal details intricate ornate hypermaximalist sharp focus' https://t.co/tCsdsl7G8X",78.45
23,['1600476377085403136'],1600476377085403136,"Ever wonder what an AI chatbot ‘thinks’ about #DeFi? 🤖

#ChatGPT",0.0
24,['1600476365932797953'],1600476365932797952,"Apparently chatGPT has a model similar to what Indian media houses are using these days.
#chatgpt3 #chatgpt https://t.co/UCRKUqT1j1",0.0
25,['1600476281497583620'],1600476281497583616,"With #ChatGPT, their is the potential for the model to generate text that is similar to existing works. This raises the question of whether the output of ChatGPT could be considered a derivative work, and whether the creators of ChatGPT could be held liable for infringement.",-47.67
26,['1600476069030957056'],1600476069030957056,"This answer from #chatGPT, I remembered engineering days when we used to write random answers to the tough questions with flowery language, just to clear that subject. And it worked more than often 🤣 #ViratKohli #RohitSharma
@aparanjape @sunandanlele @vikramsathaye @ovshake42 https://t.co/sprhmh7bNd",64.86
27,['1600476043814617088'],1600476043814617088,"Hey #ChatGPT
Explain non-transferable tokens to a five year old and please do it in less than 240 characters:

""Non-transferable tokens are special coins that only the person who gets them can use. They can't be given or traded to anyone else.""",61.24000000000001
28,['1600476025615716353'],1600476025615716352,#OpenAI #chatGPT is a no-nonsense #Google. Loving it,59.940000000000005
29,['1600475977305698304'],1600475977305698304,"Where #chatgpt, #dalle2, #spotifywrapped &amp; #LinkedInAlgorithm is irrelevant 🙂

https://t.co/04fQLtJaTL",40.33
30,['1600475975216558080'],1600475975216558080,Find the time complexity of a function by using #ChatGPT https://t.co/2VQ0pibMPs,0.0
31,['1600475883113832448'],1600475883113832448,"Learn more about Open AI's ChatGPT, how it works and the impact it could have on a range of industries. #ChatGPT #AI #ArtificialIntelligence https://t.co/VUOkdwW8Bm",0.0
32,['1600475863438725121'],1600475863438725120,Now even I can become tech reviewer. #chatGPT https://t.co/Gz2v264pxL,0.0
33,['1600475769444397056'],1600475769444397056,"#ChatGPT is a large language model trained by OpenAI that has the ability to generate human-like text. It has been used in various applications. However, the output generated by ChatGPT raises some interesting questions about copyright and intellectual property.",80.74
34,['1600475672031346689'],1600475672031346688,"Who conspired against Imran Khan's govt.
#ChatGPT has answered.
#چوروں_کے_8_مہینے https://t.co/HZfuZWjo64",0.0
35,['1600475665337573376'],1600475665337573376,"Chatgpt is a life changer 
Thanks #OpenAI 
#chatgpt",44.04
36,['1600475538681913344'],1600475538681913344,If you ask #ChatGPT why communities are the future of media.. 😎 #ai #writing #futureofmedia https://t.co/ro9dtmNwEm,45.879999999999995
37,['1600475370666356737'],1600475370666356736,"Everyone is hyped about ChatGPT, including me. But let's be honest here: It's a nice tool for inspiration but it also kills spontaneous creativity and unexpected approaches. Don't let yourself be pushed aside by AI 😉 #ai #chatGPT https://t.co/kwfoAz3wL3",90.81
38,['1600475364660113410'],1600475364660113408,"@PacersWorld Thanks for the compliment, but I'm not sure if sarcasm is the best way to express your disagreement. Maybe try reading up on some better communication skills.

#ChatGPT",87.37
39,['1600475356611284993'],1600475356611284992,Been trying to code a simple program in #Rust with the help of #chatgpt3. One big problem I have is that when using external crates (ex. egui) it gives me really outdated code. Is there any way (prompting) to let it give me recent code examples? @OpenAI #ChatGPT,0.0
40,['1600475259970277378'],1600475259970277376,"Everyone right now… 😂

Credits to @altryne

#ai #chatgpt #openai https://t.co/Tq05J7kXRJ",65.97
41,['1600475214516670464'],1600475214516670464,"My AI dataset is so bad ... (How bad is it?) ... it thought my cranberry sauce was an oil filter!

#ML #chatbot #chatGPT #ArtificialIntelligence #MachineLearning https://t.co/iiv8QJZ87l",-85.13
42,['1600475040302055424'],1600475040302055424,"What if #ChatGPT is a pysop by Elon Musk to distract Twitter with a new AI toy? That would explain why they are burning so much money to let everyone use it, right? https://t.co/hnYSPJjS1Z",-37.36
43,['1600475023877234688'],1600475023877234688,"We asked #ChatGPT to write a Christmas carol about startups at @WayraGermany and the result is too excellent 😂🎄🎅

@Wayra  GuudCard @softfactworks  @eyecandylab  @keepoala  https://t.co/yf2JYQeWJW https://t.co/vowv1dkS2q https://t.co/VtVYwMIh1O https://t.co/OMtSAszIBS https://t.co/9TW4ruz1RX",76.5
44,['1600474982198702080'],1600474982198702080,"Couldn't resist.

#chatGPT #AI #OpenAI  🙏🙇🏻‍♂️🥵 https://t.co/gnqruvewCT",0.0
45,['1600474932969775105'],1600474932969775104,@ErikSchluntz #ChatGPT &gt; Github Co Pilot?,0.0
